SchoolID, SubjectID, SubjectCode, Subject, SubjectType, SubjectShortName, SubjectCredit
COEP,828,IBI(DE)-15004,Ultrasonic Applications in Bioengineering,Theory,UAIB,3
COEP,829,IBI(DE)-15005,Hospital Management,Theory,HM,3
COEP,830,IBI(DE)-15006,Rehabilitation Engineering,Theory,RE,3
COEP,831,IBI(DE)-15007,Robotics,Theory,Robotics,3
COEP,832,ML-15001,Humanities,Theory,Humanities,1
COEP,833,ML-15003,Research Methodology,Theory,RM,0
COEP,834,MA-15008,Statistics,Theory,Stat,3
COEP,835,ME(ILE)-15001,Steam Engineering,Theory,SE,3
COEP,836,ME(ILE)-15002,Finite Element Method,Theory,FEM,3
COEP,837,PE(ILE)-15002,Micro Controller and Its Application,Theory,MCIA,3
COEP,838,ICE(ILE)-15001,Smart sensors and systems,Theory,SSS,3
COEP,839,CE(ILE)-15001,Environmental Impact Assessment ,Theory,EIA,3
COEP,840,CE(ILE)-15002,Sustainable Smart Cities ,Theory,SSC,3
COEP,841,CE(ILE)-15003,Numerical Methods,Theory,NM,3
COEP,842,PE(ILE)-15003,Supply Chain and Logistic Management,Theory,SCLM,3
COEP,843,CE(ILE)-15004,Matlab for Engineering Applications,Theory,MEA,3
COEP,844,PE(ILE)-15004,Project Planning and Control ,Theory,PPC,3
COEP,845,PE(ILE)-15005,Reliability Engineering ,Theory,RE,3
COEP,846,CT(ILE)-15001,Data Structures ,Theory,DS,3
COEP,847,MM(ILE)-15001,NanoMaterials & NanoTechnolog,Theory,NMNT,3
COEP,848,EE(ILE)-15001,Engineering Optimization ,Theory,EO,3
COEP,849,ETC(ILE)-15001,Artificial Intelligence,Theory,AI,3
COEP,850,MM(ILE)-15002,Laser Materials Processing,Theory,LMP,3
COEP,851,ETC(ILE)-15002,Image Processing and Applications,Theory,IPA,3
COEP,852,MM(ILE)-15003,Advanced Composites,Theory,AC,3
COEP,853,MPH-15004,Mathematical Modeling in Metallurgical Processes,Theory,MMMP,4
COEP,854,MPH-15005,Corrosion Engineering,Theory,CE,3
COEP,855,MPH-15006,Phase Transformations,Theory,PT,4
COEP,856,MPH-15007,Lab Practice – I,Laboratory,LP-I,2
COEP,857,MPH-15008,Seminar – I,Seminar,SE-I,1
COEP,858,MPH-15009,Lab Practice – I,Laboratory,LP-I,2
COEP,859,MPH(DE)-15001,Concepts in Materials Science,Theory,CMS,3
COEP,860,MPH(DE)-15002,Electronic and Magnetic Materials,Theory,EMM,3
COEP,861,MPH(DE)-15003,Theory and Practice of Sintering,Theory,TPS,3
COEP,862,MPR-15003,Heat and Mass Transfer,Theory,HMT,4
COEP,863,EVE(DE)-15004,Communication Network Lab,Laboratory,CN Lab,1
COEP,864,MPR-15004,Solidification Processing &Material Joining,Theory,SPMJ,3
COEP,865,EVE(DE)-15005,Digital Signal and Image Processing Lab,Laboratory,DS and IP Lab,1
COEP,866,MPR-15005,Advances In Iron and Steel making,Theory,AISM,4
COEP,867,EVE(DE)-15006,Programming Languages for Embedded Software Lab ,Laboratory,PLES Lab,1
COEP,871,MPR(DE)-15001,Theory and Practice of Sintering,Theory,TPS,3
COEP,873,MPR(DE)-15002,Electronic and Magnetic Materials,Theory,EMM,3
COEP,876,EWW(DE)-15003,Cognitive Radio Lab ,Laboratory,CRL,1
COEP,877,EWW(DE)-15004,RF and Microwave Circuit Design Lab,Laboratory,RFMCDL,1
COEP,879,MPR-15007,Lab Practice I,Laboratory,LP1,2
COEP,880,MPR-15008,Seminar 1,Seminar,Seminar,1
COEP,883,MPR(DE)-15006,Concepts in Materials Science,Theory,CMS,3
COEP,884,CM-15003,Water Resource and Environmental Engineering Laboratory-I,Laboratory,EWRELP,2
COEP,887,ML-15004,Intellectual Property Rights,Theory,IPR,0
COEP,888,LL-15002,Liberal Learning Course,Theory,LLC,1
COEP,889,EPS-15006,Power System Dynamics,Theory,PSD,4
COEP,891,ET-15001,Analog Communications Systems,Theory,ACS,3
COEP,892,EPS-15007,HVDC and FACTS,Theory,FACTS,3
COEP,893,EPS-15008,Digital Protection,Theory,DP,3
COEP,894,EPS-15009,Hardware Laboratory ,Laboratory,HL,3
COEP,895,EPS(DE)-15001,Power System Transients,Theory,PST,3
COEP,896,EPS(DE)-15002,Smart Grid,Theory,SG,3
COEP,897,EPS(DE)-15003,Computational Electromagnetic,Theory,CE,3
COEP,898,EDE-15009,DSP Architecture,Theory,DSPA,3
COEP,899,EPS(DE)-15004,Energy Auditing and Conservation ,Theory,EAC,3
COEP,900,EPS(DE)-15005,PM and SR Motors ,Theory,PMSR,3
COEP,901,EDE-15010,Real Time Operating Systems,Theory,RTOS,3
COEP,902,EDE-15011,Digital CMOS VLSI Design,Theory,DCVD,4
COEP,903,EDE(DE)-15001,Pattern Recognition and Classification ,Theory,PRC,3
COEP,904,EDE(DE)-15002,Low Power VLSI Design,Theory,LPVD,3
COEP,905,EDE(DE)-15003, Contemporary Computational Methodologies and Practices,Theory,CCMP,3
COEP,907,EDE(DE)-15005, High Performance Network ,Theory,HPN,3
COEP,908,EDE(DE)-15006,Crypto-processors,Theory,Crypto,3
COEP,909,EDE-15012,DSP Architecture Lab,Laboratory,DSPAL,1
COEP,910,EDE-15013,Real Time Operating Systems Lab ,Laboratory,RTOSL,1
COEP,911,EDE-15014,Digital CMOS VLSI Design Lab ,Laboratory,DCVDL,1
COEP,912,ML-15005,Intellectual Property Rights,Theory,IPR,1
COEP,915,BP-15005,Statistical and Quantitative Methods in Planning-II ,Theory,SQMP,3
COEP,916,BP-15006,Settlement Geography and Urbanization,Theory,SGU,2
COEP,921,BP-15011,Planning and Design Studio - II,Studio,PDL-II,5
COEP,923,ET-15002,Micro –controllers and Applications,Theory,MCA,4
COEP,924,ET-15003,Integrated Circuits and Applications,Theory,ICA,3
COEP,925,ET-15004,Data Structures and Algorithms ,Theory,DSA,3
COEP,927,AS-15003,Applied Biology,Theory,AppBio,3
COEP,927,AS-15003,Applied Biology,Theory,AppBio,3
COEP,928,ET-15005,Analog Communications Systems Lab,Laboratory,ACSL,1
COEP,929,ET-15006,Micro –controllers and Applications Lab,Laboratory,MCAL,1
COEP,930,ET-15007,Integrated Circuits and Applications Lab,Laboratory,ICAL,1
COEP,931,ET-15008,Data Structures and Algorithms Lab,Laboratory,DSAL,1
COEP,932,EVE-15010,Analog and Digital CMOS VLSI Design,Theory,ADCVD,4
COEP,933,EVE-15011,System Design with Embedded Linux,Theory,SDEL,3
COEP,934,EVE-15012,VLSI Design Verification and Testing,Theory,VDVT,3
COEP,935,EVE(DE)-15007,Memory Technologies,Theory,MT,3
COEP,936,EVE(DE)-15008,SoC Design ,Theory,SoCD,3
COEP,937,EVE(DE)-15009,Parallel Processing,Theory,PP,3
COEP,938,EVE(DE)-15010,Communication Busses and Interfaces,Theory,CBI,3
COEP,939,EVE(DE)-15011,Network Security and Cryptography ,Theory,NSC,3
COEP,940,EVE-15013,Analog and Digital CMOS VLSI Design Lab ,Laboratory,ADCVDL,1
COEP,941,EVE-15014,System Design with Embedded Linux Lab ,Laboratory,SDELL,1
COEP,943,EVE-15015,VLSI Design Verification and Testing Lab,Laboratory,VDVTL,1
COEP,944,EWW-15009,Advances in Digital Communication,Theory,ADC,3
COEP,945,EWW-15010,Antennas and Radiating Systems ,Theory,ARS,3
COEP,946,EWW-15011,High Performance Networks,Theory,HPN,3
COEP,947,EWW(DE)-15005, Internet of Things,Theory,IoT,3
COEP,949,EWW(DE)-15006,Satellite Communication,Theory,SatCom,3
COEP,950,EWW(DE)-15007,Optical Networks,Theory,OptNet,3
COEP,951,EWW(DE)-15008,Wireless Sensor Network ,Theory,WSN,3
COEP,952,EWW(DE)-15009,Markov Chain and Queuing System,Theory,MCQS,3
COEP,953,EWW(DE)-15010,MIMO System,Theory,MIMOS,3
COEP,954,EWW-15012,Advances in Digital Communication Lab ,Laboratory,ADCL,1
COEP,955,EWW-15013,Antennas and Radiating Systems Lab ,Laboratory,ARSL,1
COEP,956,EWW-15014,High Performance Networks Lab ,Laboratory,HPNL,1
COEP,957,EWW-15015,Mini Project based on departmental electives ,Laboratory,MPDE,1
COEP,958,ESP-15008,Digital Image and Video Processing,Theory,DIVP,4
COEP,959,ESP-15009,Biomedical Signal Processing ,Theory,BSP,3
COEP,960,ESP-15010,Computer Vision and Machine Learning ,Theory,CVML,3
COEP,961,ESP(DE)-15002,Multispectral Signal Analysis,Theory,MSA,3
COEP,962,ESP(DE)-15003,Signal Acquisition Devices and System,Theory,SADS,3
COEP,963,ESP(DE)-15004,Voice and Data Network,Theory,VDN,3
COEP,964,ESP(DE)-15005,JTFA and MRA Techniques,Theory,JTFAMRA,3
COEP,965,ESP(DE)-15006,Soft Computing System,Theory,SCS,3
COEP,966,ESP(DE)-15007,Multimedia Signal Processing,Theory,MSP,3
COEP,967,ESP-15011,Digital Image and Video Processing Lab ,Laboratory,DIVPL,1
COEP,968,ESP-15012,Biomedical Signal Processing Lab ,Laboratory,BSPL,1
COEP,969,ESP-15013,Computer Vision and Machine Learning Lab,Laboratory,CVMLL,1
COEP,970,ME-12004,Theory of Machines-I,Theory,TOM-I,3
COEP,970,ME-12004,Theory of Machines-I,Theory,TOM-I,3
COEP,971,ME-12005,Fluid Mechanics,Theory,FM,3
COEP,972,ME-12006,Manufacturing Engineering -II,Theory,ME-II,3
COEP,973,ME-12007,Material Science and Technology,Theory,MST,3
COEP,974,ME-12008,Theory of Machines-I Laboratory,Laboratory,TOM-I Lab,1
COEP,975,ME-12009,Fluid Mechanics Laboratory,Laboratory,FM Lab,1
COEP,976,ME-12010,Manufacturing Engineering -II Laboratory,Laboratory,ME-II Lab,1
COEP,977,ME-12011,Material Science and Technology Laboratory,Laboratory,MST Lab,1
COEP,981,EE-12006,Fundamentals of Electric Machinery,Theory,EMc,4
COEP,982,EE-12007,Digital Electronics,Theory,DE,3
COEP,983,EE-12008,Electromagnetic Fields,Theory,EMF,4
COEP,984,EE-12009,Electrical Machines Lab I,Laboratory,EMc-Lab,1
COEP,985,EE-12010,Digital Electronics Lab,Laboratory,DE-Lab,1
COEP,986,EE-12011,Data Structures and Computer Programming Lab,Laboratory,DS&CP-Lab,3
COEP,995,ECE-15006,Sliding Mode Control,Theory,SMC,3
COEP,996,ECE-15007,Multivariable Control System,Theory,MVCS,4
COEP,997,ECE-15008,Optimal Control System,Theory,OCS,3
COEP,998,ECE(DE)-15001,Intelligent Control,Theory,IC,3
COEP,999,ECE(DE)-15002,Model Predictive Control,Theory,MPC,3
COEP,1000,ECE(DE)-15003,Fractional Order Modelling and Control,Theory,FOM&C,3
COEP,1001,ECE(DE)-15004,Control Related Estimations,Theory,CRE,3
COEP,1002,ECE(DE)-15005,Power Electronics and Control,Theory,PE & C,3
COEP,1003,ECE-15009,PG Hardware LAb,Laboratory,HL,3
COEP,1004,MAT-15006,Vehicle Dynamics,Theory,VD,3
COEP,1005,MAT-15007,Automotive Electronics,Theory,AE,3
COEP,1006,MAT-15008,I. C. Engine Modelling,Theory,I C Engine Mod.,3
COEP,1008,MAT-15009,Automotive Engine Design,Theory,AED,3
COEP,1009,MAT(DE)-15008,Finite Element Method,Theory,FEM,3
COEP,1010,MAT(DE)-15009,Computational Fluid Dynamics,Theory,CFD,3
COEP,1011,MAT(DE)-15010,Automotive Aerodynamics,Theory,AA,3
COEP,1012,MT-15001,Heat Treatment Technology,Theory,HTT,3
COEP,1013,MT-15002,Metallurgical Thermodynamics,Theory,MT,4
COEP,1014,MT-15003,Principles of Metal Working,Theory,PMW,3
COEP,1015,MT-15004,Modeling in Materials Engineering,Theory,MME,3
COEP,1015,MT-15004,Modeling in Materials Engineering,Theory,MME,3
COEP,1016,MT-15005,Mechanical Technology,Theory,Mech Tech,3
COEP,1016,MT-15005,Mechanical Technology,Theory,Mech Tech,3
COEP,1017,MT-15006,Heat Treatment Technology Laboratory,Laboratory,HTT Lab,1
COEP,1018,MAT(DE)-15011,Automotive HVAC,Theory,Auto HVAC,3
COEP,1019,MT-15007,Principles of Metal Working Laboratory,Laboratory,PMW Lab,1
COEP,1020,MT-15008,Mechanical Technology Laboratory,Laboratory,Mech Tech Lab,1
COEP,1020,MT-15008,Mechanical Technology Laboratory,Laboratory,Mech Tech Lab,1
COEP,1021,MAT-15010,Mini Project,Mini Project,MP,2
COEP,1022,HS-15002,Professional Communication,Theory,PC,2
COEP,1024,MAT-15011,Automotive Lab- II,Laboratory,Auto Lab- II,2
COEP,1025,ML-15006,Environmental Studies,Theory,ES,2
COEP,1026,MPH-15010,Characterization Techniques,Theory,CT,4
COEP,1027,MPH-15011,Physical Metallurgy of Advanced Materials,Theory,PMAM,3
COEP,1028,MPH-15012,Mechanical Behavior of Materials,Theory,MBM,3
COEP,1029,MPH(DE)-15004,Light Metals and Alloys,Theory,LMA,3
COEP,1030,MPH(DE)-15005,Amorphous Materials,Theory,AM,3
COEP,1031,MPH(DE)-15006,Nuclear Materials,Theory,NM,3
COEP,1032,MPH(DE)-15007,Advances in Metal Working,Theory,AMW,3
COEP,1033,MPH-15013,Laboratory Practice II,Laboratory,Lab Practice II,2
COEP,1034,MPH-15014,Seminar II,Laboratory,Seminar II,1
COEP,1038,LL-15004,Liberal Learning Course,Theory,LLC,1
COEP,1039,LL-15005,Liberal Learning Course,Theory,LLC,1
COEP,1040,MPR-15009,Characterization Techniques,Theory,CT,4
COEP,1041,MPR-15010,Surface Processing of Materials,Theory,SPM,3
COEP,1042,MPR-15011,Mechanical Behavior of Materials,Theory,MBM,3
COEP,1043,MPR(DE)-15007,Light Metals and Alloys,Theory,LMA,3
COEP,1044,MPR(DE)-15008,Secondary Steel Making,Theory,SSM,3
COEP,1045,MPR(DE)-15009,Nuclear Materials,Theory,NM,3
COEP,1046,MPR(DE)-15010,Advances in Metal Working,Theory,AMW,3
COEP,1047,MPR-15012,Lab Practice II,Laboratory,Lab Practice II,2
COEP,1048,MPR-15013,Seminar II,Laboratory,Seminar II,1
COEP,1057,EE-15004,Industrial Electronics and Electrical Drive Systems,Theory,IEEDS,3
COEP,1058,CT-11003,Theory of Computer Science,Theory,TCS,3
COEP,1059,CT-11004,Microprocessor Techniques,Theory,MPT,3
COEP,1059,CT-11004,Microprocessor Techniques,Theory,MPT,3
COEP,1060,CT-11005,Principles of Programming Languages,Theory,PPL,3
COEP,1061,CT-11006,Data Communication,Theory,DC,3
COEP,1062,CT-11007,Microprocessor Techniques Laboratory,Laboratory,MPT-PR,2
COEP,1063,ME-15004,Engineering Thermodynamics and Heat Transfer,Theory,ETHT,3
COEP,1064,CT-11008,Principles of Programming Languages Laboratory,Laboratory,PPL-PR,2
COEP,1065,ME-15005,Fluid Power,Theory,FP,3
COEP,1066,ME-15006,Design of Machine Elements,Theory,DOME,3
COEP,1067,PE-15009,Machining Science and Technology,Theory,MST,3
COEP,1068,EE-15005,Industrial Electronics and Electrical Drive Systems Laboratory,Laboratory,IEEDS LAB,1
COEP,1069,ME-15007,Engineering Thermodynamics and Heat Transfer Laboratory,Laboratory,ETHT LAB,1
COEP,1070,ME-15008,Fluid Power Laboratory,Laboratory,FP LAB,1
COEP,1071,CE-15010,Surveying I,Theory,Survey-I,3
COEP,1071,CE-15010,Surveying I,Theory,Survey-I,3
COEP,1073,CE-15011,Building Design & Drawing,Theory,BDD,3
COEP,1074,CE-15012,Fluid Mechanics II ,Theory,FM-II,3
COEP,1075,CE-15013,Structural Mechanics I ,Theory,SM-I,3
COEP,1076,CE-15014,Engineering Geology,Theory,EG,3
COEP,1077,CE-15015,Surveying­I Laboratory,Laboratory,Survey-I Lab,1
COEP,1078,CE-15016,Building Design & Drawing  Studio.,Laboratory,BDD Lab,2
COEP,1080,CE-15017,Engineering Geology Lab ,Laboratory,EG Lab,1
COEP,1089,PME-15005,Advanced Materials and Processing,Theory,AMP,3
COEP,1090,PME-15006,Manufacturing Systems Design and Optimization,Theory,MSDO,3
COEP,1091,PME-15007,Advanced Manufacturing Technology,Theory,AMT,3
COEP,1093,PME-15008,Metrology and Computer Aided Inspection,Theory,MCAI,3
COEP,1094,PME-15009,Advanced Manufacturing Laboratory-II,Laboratory,AM LAB-II,2
COEP,1095,PME-15010,Decision Making and Optimization Laboratory,Laboratory,DMO LAB,1
COEP,1096,PME(DE)-15001,Sustainable Manufacturing,Theory,SM,3
COEP,1098,CGE-15006,Soil Engineering II,Theory,SE-II,3
COEP,1099,PME(DE)-15002,Tribology,Theory,TRIBO,3
COEP,1100,CGE-15007,Analysis and Design of Foundations,Theory,ADF,3
COEP,1101,MAT-15012,Dissertation Phase - II,Project,Project,18
COEP,1102,CGE-15008,Soil Dynamics,Theory,SD,3
COEP,1103,CGE-15009,Elective- I (Core),Theory,Elective-I,3
COEP,1104,COC-15010,Advanced Algorithms,Theory,AA,3
COEP,1107,CGE-15011,Geotechnical Engineering Lab. Practice-II,Laboratory,GE Lab Practice-II,4
COEP,1108,CE-15018,Fluid Mechanics­II Laboratory,Laboratory,FM-II Lab,1
COEP,1109,COC(DE)-15004,Advanced Graph Theory,Theory,AGT,3
COEP,1110,COC(DE)-15005,"Cloud, Virtualization and Big Data",Theory,CVB,3
COEP,1111,MDE-15006,Finite Element- Boundary Element Method,Theory,FE-BEM,3
COEP,1112,COC(DE)-15006,Business Analytics,Theory,BA,3
COEP,1113,MDE-15007,Analysis and synthesis of mechanisms,Theory,ASM,3
COEP,1114,COC(DE)-15007,Embedded Systems,Theory,ES,3
COEP,1115,MDE-15008,Fracture mechanics,Theory,FM,3
COEP,1116,PME(DE)-15003,Human Factors in Design and Manufacturing,Theory,HFDM,3
COEP,1117,COC(DE)-15008,Bioinformatics,Theory,BI,3
COEP,1118,COC(DE)-15009,Advanced Compiler Construction,Theory,ACC,3
COEP,1119,CSE-15008,Elective- II(core),Theory,Elective-II,3
COEP,1119,CSE-15008,Elective- II(core),Theory,Elective-II,3
COEP,1119,CSE-15008,Elective- II(core),Theory,Elective-II,3
COEP,1120,PME(DE)-15004,Mechatronics,Theory,MTX,3
COEP,1121,CSE-15009,Finite Element Method,Theory,FEM,3
COEP,1124,CSE-15010,Advanced Design of Structures,Theory,ADS,3
COEP,1125,CSE-15011,Earthquake Analysis and Design of Structures,Theory,EADS,3
COEP,1126,PME(DE)-15006,Reliability Engineering,Theory,RE,3
COEP,1127,PME(DE)-15007,Precision Engineering,Theory,PE,3
COEP,1128,MDE-15009,Optimization Techniques in Design,Theory,OTD,3
COEP,1129,CSE(DE)-15001,Elective-I,Theory,ELE-I,3
COEP,1130,PME(DE)-15008,Advanced Material Forming,Theory,AMF,3
COEP,1131,PME(DE)-15009,Computer Aided Design and Manufacturing,Theory,CADM,3
COEP,1132,CSE-15012,Structural Engineering Lab Practice-II,Laboratory,SE Lab Practice-II,3
COEP,1133,MDE-15010,Seminar,Laboratory,Semi,2
COEP,1135,MDE-15011,Lab course,Laboratory,Lab- Design,2
COEP,1136,MDE(DE)-15006,Mechanics of composite materials,Theory,MCM-Design,3
COEP,1137,CGE-15012,Elective-II (Core),Theory,Elective-II,3
COEP,1138,MHP-15007,Design of Heat Exchanger,Theory,DHE,3
COEP,1139,MHP-15008,Computational Fluid Dynamics,Theory,CFD-Thermal,3
COEP,1140,MHP-15009, Modelling of I. C. Engine,Theory,MICE-Thermal,3
COEP,1141,MHP(DE)-15001,Nuclear Engineering,Theory,NE-Thermal,3
COEP,1142,CM-15006,Environmental Impact Assessment ,Theory,EIA,4
COEP,1142,CM-15006,Environmental Impact Assessment ,Theory,EIA,4
COEP,1143,MHP(DE)-15002,Air conditioning system design,Theory,ACSD-Thermal- DE II,3
COEP,1144,CM-15007,Urban Hydrology and Drainage,Theory,UHD,4
COEP,1145,CM-15008,Stochastic Hydrology,Theory,SH,4
COEP,1146,MHP-15010,Mini Project,Mini Project,Mini Proj. Thermal,2
COEP,1147,CM(DE)-15003,Departmental Elective Course-III,Theory,DEC-III,3
COEP,1148,MHP-15011,Thermal Engineering Lab Practice,Laboratory,Lab- Thermal,2
COEP,1149,CM(DE)-15004,Departmental Elective Course-IV,Theory,DEC-IV,3
COEP,1151,PPM-15006,Quantitative Techniques in Project Management,Theory,QTPM,3
COEP,1152,PPM-15007,Computer Simulation and Analytical Tools,Theory,CSAT,3
COEP,1153,PPM-15008,Human Resource Development,Theory,HRD,3
COEP,1154,PPM-15009,Human Factors in Project Management,Theory,HFPM,3
COEP,1157,PPM-15011,Computer Simulation and Analytical Tools Laboratory,Laboratory,CSAT LAB,1
COEP,1158,CM-15010,Mini Project,Mini Project,Mini Project,1
COEP,1159,PPM-15012,Software Laboratory-II,Laboratory,SOFT LAB-II,2
COEP,1160,PPM(DE)-15001,Supply Chain and Logistics Management,Theory,SCLM,3
COEP,1161,PPM(DE)-15002,Management Information System,Theory,MIS,3
COEP,1162,PPM(DE)-15003,Safety Engineering and Hazard Analysis,Theory,SEHA,3
COEP,1163,PPM(DE)-15004,Project Planning and Control,Theory,PPC,3
COEP,1164,PPM(DE)-15005,Reliability Engineering,Theory,RE,3
COEP,1165,PPM(DE)-15006,Plant Engineering and Maintenance,Theory,PEM,3
COEP,1166,PPM(DE)-15007,Commercial Laws,Theory,CL,3
COEP,1167,PPM(DE)-15008,Six Sigma,Theory,Six Sigma,3
COEP,1168,CM-15011,Construction Project Planning & Management,Theory,CPPM,4
COEP,1169,CM-15012,Construction Techniques ,Theory,CT,4
COEP,1170,CM-15013,Operation Research ,Theory,OR,3
COEP,1171,CM(DE)-15005,Elective-II,Theory,Elective-II,3
COEP,1172,CM(DE)-15006,Elective-III,Theory,Elective-III,3
COEP,1173,CM-15014,construction Management Lab-II,Laboratory,CM Lab-II,2
COEP,1174,CM-15015,Environmental Impact Assessment ,Theory,EIA,4
COEP,1175,CM-15016,Environmental and Water Resource Engineering Lab,Laboratory,EWRE Lab,2
COEP,1176,CSE-15014,Mini Project,Mini Project,Mini Project,2
COEP,1177,MCH-15004,Robot Dynamics and Analysis,Theory,RDA,3
COEP,1178,MCH-15005,Embedded System Design,Theory,ESD,3
COEP,1179,MCH-15006,Industrial Instrumentation and Control,Theory,IIC,3
COEP,1180,MCH-15007,Fluid Power Systems & Factory Automation,Theory,FPSFA,3
COEP,1181,MCH-15008,Embedded System Design Laboratory,Laboratory,ESD LAB,1
COEP,1182,MCH-15009,Fluid Power Systems & Factory Automation Laboratory,Laboratory,FPSFA LAB,2
COEP,1183,MCH(DE)-15001,Advanced Computer Programming,Theory,ACP,3
COEP,1184,MCH(DE)-15002,Digital Signal Processing and Machine Vision,Theory,DSPMV,3
COEP,1185,MCH(DE)-15003,Advanced Control System,Theory,ACS,3
COEP,1186,MCH(DE)-15004,Advanced Sensor Systems & Instrumentation,Theory,ASSI,3
COEP,1187,MCH(DE)-15005,Computer Integrated Manufacturing,Theory,CIM,3
COEP,1188,MCH(DE)-15006,Fuzzy Logic and Neural Networks,Theory,FLNN,3
COEP,1189,MCH(DE)-15007,Autotronics and Vehicle Intelligence,Theory,AVI,3
COEP,1190,MCH(DE)-15008,Micro Electro-Mechanical Systems,Theory,MEMS,3
COEP,1191,MCH(DE)-15009,Microfluidics,Theory,MF,3
COEP,1193,ML-15009,Intellectual Property Rights,Theory,IPR,2
COEP,1194,ETC(DE)-15001,Automotive Electronics ,Theory,AutoE,3
COEP,1199,IE-12007,Transducers II,Theory,TR2,3
COEP,1200,IE-12008,Transducers II Laboratory,Laboratory,TR2-LAB,2
COEP,1201,IE-12009,Automatic Control Systems,Theory,ACS,3
COEP,1202,IE-12010,Automatic Control Systems Laboratory,Laboratory,ACS-LAB,2
COEP,1203,IE-12011,Digital Techniques ,Theory,DT,3
COEP,1204,IE-12012,Digital Techniques Laboratory,Laboratory,DT-LAB,2
COEP,1205,IE-12013,Computational Techniques Laboratory,Laboratory,CT-LAB,2
COEP,1206,IPI(DE)-15009,Flow Engineering and Control Valve,Theory,FE,3
COEP,1207,IBI(DE)-12001,Soft Computing,Theory,SC-B,3
COEP,1208,IBI(DE)-12002,Embedded Systems,Theory,ES-B,3
COEP,1209,IPI(DE)-12001,Embedded Systems,Theory,ES-P,3
COEP,1210,CE(ILE)-15005,Basic Civil Engineering,Theory,BSC,3
COEP,1211,CT(ILE)-15002,Computer Oriented Numerical Methods,Theory,CONM,3
COEP,1212,MM(ILE)-15004,Device Materials,Theory,DM,3
COEP,1213,PE(ILE)-15006,Production Processes and Metrology,Theory,PPM,3
COEP,1214,ME(ILE)-15003,Basic Automobile Engineering,Theory,BAE,3
COEP,1215,CM(DE)-15007,Construction Safety & Human Resource Development in Construction,Theory,CSHRDC,3
COEP,1216,CM(DE)-15008,Underground Opening,Theory,UO,3
COEP,1217,ICE-15007,Lab Course,Laboratory,LC,4
COEP,1218,CSE(DE)-15002,Structural Health Monitoring ,Theory,SHM,3
COEP,1219,CSE(DE)-15003,Computer Aided Analysis of Structures ,Theory,CAAS,3
COEP,1220,CGE(DE)-15001,Geotechnical Earthquake Engineering,Theory,GEE,3
COEP,1220,CGE(DE)-15001,Geotechnical Earthquake Engineering,Theory,GEE,3
COEP,1221,CGE(DE)-15002,Ground Improvement,Theory,GE,3
COEP,1221,CGE(DE)-15002,Ground Improvement,Theory,GE,3
COEP,1221,CGE(DE)-15002,Ground Improvement,Theory,GE,3
COEP,1222,CM(DE)-15009,Computational Fluid Mechanics,Theory,CFD,3
COEP,1223,CM(DE)-15010,Solid and Hazardous Waste Management,Theory,SHWM,3
COEP,1224,TCP-15006,Infrastructure Planning,Theory,IP,3
COEP,1225,TCP-15007,Laws in Relation to Planning,Theory,LRP,3
COEP,1226,TCP-15008,Planning Techniques,Theory,PT,3
COEP,1227,TCP-15009,Geoinformatics,Theory,GIS,2
COEP,1228,TCP(DE)-15002,Urban Design & Landscape Design,Theory,UD,3
COEP,1229,TCP(DE)-15003,Urban Regeneration and renewal,Theory,URR,3
COEP,1230,TCP-15010,Planning Studio-II,Laboratory,PS2,4
COEP,1231,BP-14001,Planning Theory II,Theory,PT II,3
COEP,1232,BP-14002,Planning Practice I,Theory,PP I,3
COEP,1233,BP-14003,Traffic And Transportation Planning II,Theory,TTP II,3
COEP,1234,BP-14004,"Ecology,Environment And Resource Development And Mamagement",Theory,EERDM ,3
COEP,1235,BP-14005,Housing And Community Planning,Theory,HCP,2
COEP,1236,BP-14006,Settlement Sociology,Theory,SS,3
COEP,1237,ML-14001,Technical Report Writing,Theory,TRW,1
COEP,1240,BP-14007,Planning And Design Studio IV,Laboratory,PDL IV,5
COEP,1242,COC(DE)-15010,Optimization,MOOC,OPT,2
COEP,1243,CE-16001,BUILDING DESIGN AND CONSTRUCTION,Theory,BDC,4
COEP,1248,CE-16002,STRENGTH OF MATERIALS,Theory,SOM (C),3
COEP,1249,CE-16003,ADVANCED SURVEYING,Theory,ADV SUR,3
COEP,1250,CE-16004,STRUCTURAL ANALYSIS,Theory,SA,3
COEP,1251,CE-16005,DESIGN OF STEEL STRUCTURES,Theory,DSS,3
COEP,1253,CE-16006,"TUNNEL, DOCKS AND HARBOUR AND RAILWAY ENGINEERING",Theory,TDHR,3
COEP,1254,CE-16007,GEOTECHNICAL ENGINEERING,Theory,GTE,3
COEP,1255,CE-16008,GEOTECHNICAL ENGINEERING LABORATORY,Laboratory,GTE LAB,1
COEP,1256,CE-16009,ADVANCED SURVEYING LABORATORY,Laboratory,ADV SUR,1
COEP,1257,CSE(DE)-16001,BRIDGE ENGINEERING ,Theory,BE,3
COEP,1258,CSE-16001,DISSERTATION-I,Project,PROJECT,14
COEP,1259,CM-16001,ECONOMICS PLANNING AND MANAGEMENT OF SYSTEMS,Theory,EPMS,4
COEP,1260,CM-16002,DISSERTATION-I,Project,PROJECT WORK,13
COEP,1262,CE-16010,Fluid Mechanics,Theory,FM(C),4
COEP,1263,CE-16011,Building Design & Drawing  Studio,Laboratory,BDDS,2
