SchoolID, TeacherID, SubjectID, SubjectCode, SubjectName, YearID, DivisionID, Division, SemesterID, Semester, BranchID, Branch,DepartmentID, Department, CourseLevel, AcademicYear
COEP,411005026,407,IPI-11005,Seminar,10,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4194005002,407,IPI-11005,Seminar,10,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4195005001,407,IPI-11005,Seminar,10,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4195005004,407,IPI-11005,Seminar,10,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4198005005,407,IPI-11005,Seminar,10,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4195005001,401,IPI-11001,Transducer Design,10,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4105005006,405,IPI(DE)-11002,Industrial Automation,10,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,410525005,400,MA(ILE)-11001,Advanced Mathematics,10,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4101005003,408,LL-11001,Liberal Learning Course,10,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4101005010,408,LL-11001,Liberal Learning Course,10,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4105005006,408,LL-11001,Liberal Learning Course,10,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4108005009,408,LL-11001,Liberal Learning Course,10,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,410905011,408,LL-11001,Liberal Learning Course,10,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,411005013,408,LL-11001,Liberal Learning Course,10,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,411005026,408,LL-11001,Liberal Learning Course,10,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4194005002,408,LL-11001,Liberal Learning Course,10,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4195005001,408,LL-11001,Liberal Learning Course,10,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4195005004,408,LL-11001,Liberal Learning Course,10,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4198005005,408,LL-11001,Liberal Learning Course,10,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,411301085,303,BP-12001,Basic Architectural Design,10,4290,Div-1,19,Semester I,11,Planning,21,Planning ,UG,2014
COEP,411201081,304,BP-12002,Planning and Design Lab I,10,4290,Div-1,19,Semester I,11,Planning,21,Planning ,UG,2014
COEP,10910001,301,CE-12002,Materials and Principles of Construction,10,4290,Div-1,19,Semester I,11,Planning,21,Planning ,UG,2014
COEP,419906054,283,ME-11001,Basic Mechanical Engineering,10,4295,Div-6,7,Semester I,4,Electronics and Telecommunication Engineering ,6,Electronics and TeleCommunication Engineering ,UG,2014
COEP,4198002005,285,CT-11002,Computer Programming Laboratory,10,4295,Div-6,7,Semester I,4,Electronics and Telecommunication Engineering ,6,Electronics and TeleCommunication Engineering ,UG,2014
COEP,410925008,280,MA-11001,Engineering Mathematics-I,10,4295,Div-6,7,Semester I,4,Electronics and Telecommunication Engineering ,6,Electronics and TeleCommunication Engineering ,UG,2014
COEP,4196001006,282,CE-11001,Engineering Mechanics,10,4295,Div-6,7,Semester I,4,Electronics and Telecommunication Engineering ,6,Electronics and TeleCommunication Engineering ,UG,2014
COEP,410819003,281,PH-11001,Engineering Physics-I,10,4295,Div-6,7,Semester I,4,Electronics and Telecommunication Engineering ,6,Electronics and TeleCommunication Engineering ,UG,2014
COEP,410819003,287,PH-11002,Engineering Physics-I LAB,10,4295,Div-6,7,Semester I,4,Electronics and Telecommunication Engineering ,6,Electronics and TeleCommunication Engineering ,UG,2014
COEP,4198002005,284,CT-11001,Fundamentals of Computer Programminng,10,4295,Div-6,7,Semester I,4,Electronics and Telecommunication Engineering ,6,Electronics and TeleCommunication Engineering ,UG,2014
COEP,411117030,286,ML-11001,Professional Ethics,10,4295,Div-6,7,Semester I,4,Electronics and Telecommunication Engineering ,6,Electronics and TeleCommunication Engineering ,UG,2014
COEP,410819003,281,PH-11001,Engineering Physics-I,10,4295,Div-6,11,Semester I,6,Instrumentation and Control Engineering ,5,Instrumentation and Control Engineering ,UG,2014
COEP,410819003,287,PH-11002,Engineering Physics-I LAB,10,4295,Div-6,11,Semester I,6,Instrumentation and Control Engineering ,5,Instrumentation and Control Engineering ,UG,2014
COEP,410525005,400,MA(ILE)-11001,Advanced Mathematics,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4101005010,409,IBI(DE)-11001,Anatomy and Physiology,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4194005002,402,IPI-11002,Instrument Design Engineering,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4195005004,403,IPI-11003,Modern Control Theory,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4101005003,406,IPI-11004,PG_Lab1,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4101005010,406,IPI-11004,PG_Lab1,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4105005006,406,IPI-11004,PG_Lab1,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4108005008,406,IPI-11004,PG_Lab1,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4108005009,406,IPI-11004,PG_Lab1,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,410905011,406,IPI-11004,PG_Lab1,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,411005013,406,IPI-11004,PG_Lab1,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,411005014,406,IPI-11004,PG_Lab1,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,411005015,406,IPI-11004,PG_Lab1,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,411005026,406,IPI-11004,PG_Lab1,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4194005002,406,IPI-11004,PG_Lab1,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4195005001,406,IPI-11004,PG_Lab1,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4195005004,406,IPI-11004,PG_Lab1,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4198005005,406,IPI-11004,PG_Lab1,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4198005007,406,IPI-11004,PG_Lab1,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4101005003,407,IPI-11005,Seminar,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4101005010,407,IPI-11005,Seminar,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4105005006,407,IPI-11005,Seminar,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4108005008,407,IPI-11005,Seminar,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4108005009,407,IPI-11005,Seminar,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,410905011,407,IPI-11005,Seminar,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,411005013,407,IPI-11005,Seminar,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,411005014,407,IPI-11005,Seminar,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,411005015,407,IPI-11005,Seminar,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,411005026,407,IPI-11005,Seminar,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4194005002,407,IPI-11005,Seminar,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4195005001,407,IPI-11005,Seminar,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4195005004,407,IPI-11005,Seminar,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4198005005,407,IPI-11005,Seminar,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4198005007,407,IPI-11005,Seminar,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4195005001,401,IPI-11001,Transducer Design,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4101005003,408,LL-11001,Liberal Learning Course,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4101005010,408,LL-11001,Liberal Learning Course,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4105005006,408,LL-11001,Liberal Learning Course,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4108005008,408,LL-11001,Liberal Learning Course,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4108005009,408,LL-11001,Liberal Learning Course,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,410905011,408,LL-11001,Liberal Learning Course,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,411005013,408,LL-11001,Liberal Learning Course,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,411005014,408,LL-11001,Liberal Learning Course,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,411005015,408,LL-11001,Liberal Learning Course,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,411005026,408,LL-11001,Liberal Learning Course,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4194005002,408,LL-11001,Liberal Learning Course,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4195005001,408,LL-11001,Liberal Learning Course,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4195005004,408,LL-11001,Liberal Learning Course,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4198005005,408,LL-11001,Liberal Learning Course,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,4198005007,408,LL-11001,Liberal Learning Course,10,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,Instrumentation and Control Engineering ,PG,2014
COEP,410003003,291,EE-11001,Basic Electrical Engineering ,10,4294,Div-5,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,410003003,295,EE-11002,Basic Electrical Engineering Laboratory,10,4294,Div-5,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,410306023,292,ME-11002,Engineering Graphics,10,4294,Div-5,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,410306023,296,ME-11003,Engineering Graphics-LAB,10,4294,Div-5,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,410819003,281,PH-11001,Engineering Physics-I,10,4294,Div-5,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,410819003,287,PH-11002,Engineering Physics-I LAB,10,4294,Div-5,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,4105008006,299,PE-11001,Techshop,10,4294,Div-5,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,4105008002,299,PE-11001,Techshop,10,4293,Div-4,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,4105008006,299,PE-11001,Techshop,10,4293,Div-4,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,4105008002,299,PE-11001,Techshop,10,4293,Div-4,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,410003003,291,EE-11001,Basic Electrical Engineering ,10,4294,Div-5,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,410003003,295,EE-11002,Basic Electrical Engineering Laboratory,10,4294,Div-5,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,410306023,292,ME-11002,Engineering Graphics,10,4294,Div-5,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,410306023,296,ME-11003,Engineering Graphics-LAB,10,4294,Div-5,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,410819003,281,PH-11001,Engineering Physics-I,10,4294,Div-5,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,410819003,287,PH-11002,Engineering Physics-I LAB,10,4294,Div-5,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,4105008006,299,PE-11001,Techshop,10,4294,Div-5,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,4105008002,299,PE-11001,Techshop,10,4293,Div-4,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,410003003,291,EE-11001,Basic Electrical Engineering ,10,4294,Div-5,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,410003003,295,EE-11002,Basic Electrical Engineering Laboratory,10,4294,Div-5,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,410306023,292,ME-11002,Engineering Graphics,10,4294,Div-5,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,410306023,296,ME-11003,Engineering Graphics-LAB,10,4294,Div-5,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,410819003,281,PH-11001,Engineering Physics-I,10,4294,Div-5,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,410819003,287,PH-11002,Engineering Physics-I LAB,10,4294,Div-5,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,4105008006,299,PE-11001,Techshop,10,4294,Div-5,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,4105008002,299,PE-11001,Techshop,10,4293,Div-4,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,410003003,291,EE-11001,Basic Electrical Engineering ,10,4294,Div-5,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,410003003,295,EE-11002,Basic Electrical Engineering Laboratory,10,4294,Div-5,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,410306023,292,ME-11002,Engineering Graphics,10,4294,Div-5,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,410306023,296,ME-11003,Engineering Graphics-LAB,10,4294,Div-5,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,410819003,281,PH-11001,Engineering Physics-I,10,4294,Div-5,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,410819003,287,PH-11002,Engineering Physics-I LAB,10,4294,Div-5,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,4105008006,299,PE-11001,Techshop,10,4294,Div-5,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,431302060,285,CT-11002,Computer Programming Laboratory,10,4299,Div-10,11,Semester I,6,Instrumentation and Control Engineering ,5,Instrumentation and Control Engineering ,UG,2014
COEP,431302060,284,CT-11001,Fundamentals of Computer Programminng,10,4299,Div-10,11,Semester I,6,Instrumentation and Control Engineering ,5,Instrumentation and Control Engineering ,UG,2014
COEP,419906054,283,ME-11001,Basic Mechanical Engineering,10,4295,Div-6,11,Semester I,6,Instrumentation and Control Engineering ,5,Instrumentation and Control Engineering ,UG,2014
COEP,4198002005,285,CT-11002,Computer Programming Laboratory,10,4295,Div-6,11,Semester I,6,Instrumentation and Control Engineering ,5,Instrumentation and Control Engineering ,UG,2014
COEP,4198002005,284,CT-11001,Fundamentals of Computer Programminng,10,4295,Div-6,11,Semester I,6,Instrumentation and Control Engineering ,5,Instrumentation and Control Engineering ,UG,2014
COEP,411117030,286,ML-11001,Professional Ethics,10,4295,Div-6,11,Semester I,6,Instrumentation and Control Engineering ,5,Instrumentation and Control Engineering ,UG,2014
COEP,431302060,285,CT-11002,Computer Programming Laboratory,10,4299,Div-10,27,Semester I,1,Electrical Engineering,7,Electrical Engineering ,UG,2014
COEP,431302060,284,CT-11001,Fundamentals of Computer Programminng,10,4299,Div-10,27,Semester I,1,Electrical Engineering,7,Electrical Engineering ,UG,2014
COEP,431302060,285,CT-11002,Computer Programming Laboratory,10,4299,Div-10,5,Semester I,3,Computer Engineering,8,Computer Engineering and Information Technology,UG,2014
COEP,431302060,284,CT-11001,Fundamentals of Computer Programminng,10,4299,Div-10,5,Semester I,3,Computer Engineering,8,Computer Engineering and Information Technology,UG,2014
COEP,431302060,285,CT-11002,Computer Programming Laboratory,10,4299,Div-10,9,Semester I,5,Information Technology ,8,Computer Engineering and Information Technology,UG,2014
COEP,431302060,284,CT-11001,Fundamentals of Computer Programminng,10,4299,Div-10,9,Semester I,5,Information Technology ,8,Computer Engineering and Information Technology,UG,2014
COEP,10209001,3,ERP-09003,Supply Chain Management I (Procurement / Warehousing / Sales),10,4290,Div-1,21,Semester I,40,Enterprise Resource Planning,2,Production Engineering and Industrial Management,PG Diploma,2014
COEP,30209002,3,ERP-09003,Supply Chain Management I (Procurement / Warehousing / Sales),10,4290,Div-1,21,Semester I,40,Enterprise Resource Planning,2,Production Engineering and Industrial Management,PG Diploma,2014
COEP,410319001,305,PH-13001,Basic Physics,10,4290,Div-1,19,Semester I,11,Planning,21,Planning ,UG,2014
COEP,10910001,300,CE-12001,Fundamentals of Building Structures,10,4290,Div-1,19,Semester I,11,Planning,21,Planning ,UG,2014
COEP,411401091,282,CE-11001,Engineering Mechanics,10,4296,Div-7,11,Semester I,6,Instrumentation and Control Engineering ,5,Instrumentation and Control Engineering ,UG,2014
COEP,411401091,282,CE-11001,Engineering Mechanics,10,4296,Div-7,7,Semester I,4,Electronics and Telecommunication Engineering ,6,Electronics and TeleCommunication Engineering ,UG,2014
COEP,411401091,282,CE-11001,Engineering Mechanics,10,4296,Div-7,27,Semester I,1,Electrical Engineering,7,Electrical Engineering ,UG,2014
COEP,411401091,282,CE-11001,Engineering Mechanics,10,4296,Div-7,5,Semester I,3,Computer Engineering,8,Computer Engineering and Information Technology,UG,2014
COEP,411401091,282,CE-11001,Engineering Mechanics,10,4296,Div-7,9,Semester I,5,Information Technology ,8,Computer Engineering and Information Technology,UG,2014
COEP,411425052,280,MA-11001,Engineering Mathematics-I,10,4294,Div-5,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,411425052,280,MA-11001,Engineering Mathematics-I,10,4294,Div-5,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,411425052,280,MA-11001,Engineering Mathematics-I,10,4294,Div-5,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,411425052,280,MA-11001,Engineering Mathematics-I,10,4294,Div-5,3,Semester I,2,Civil Engineering,9,Civil Engineering ,UG,2014
COEP,411425052,280,MA-11001,Engineering Mathematics-I,10,4297,Div-8,11,Semester I,6,Instrumentation and Control Engineering ,5,Instrumentation and Control Engineering ,UG,2014
COEP,411425052,280,MA-11001,Engineering Mathematics-I,10,4297,Div-8,7,Semester I,4,Electronics and Telecommunication Engineering ,6,Electronics and TeleCommunication Engineering ,UG,2014
COEP,411425052,280,MA-11001,Engineering Mathematics-I,10,4297,Div-8,27,Semester I,1,Electrical Engineering,7,Electrical Engineering ,UG,2014
COEP,411425052,280,MA-11001,Engineering Mathematics-I,10,4297,Div-8,5,Semester I,3,Computer Engineering,8,Computer Engineering and Information Technology,UG,2014
COEP,411425052,280,MA-11001,Engineering Mathematics-I,10,4297,Div-8,9,Semester I,5,Information Technology ,8,Computer Engineering and Information Technology,UG,2014
COEP,411125017,280,MA-11001,Engineering Mathematics-I,10,4294,Div-5,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,30209002,2,ERP-09002,Financial Accounting and Management Accounting,10,4290,Div-1,21,Semester I,40,Enterprise Resource Planning,2,Production Engineering and Industrial Management,PG Diploma,2014
COEP,10209001,1,ERP-09001,Introduction to ERP (Navigation / Basis / Architecture / ABAP),10,4290,Div-1,21,Semester I,40,Enterprise Resource Planning,2,Production Engineering and Industrial Management,PG Diploma,2014
COEP,30209002,4,ERP-09004,Production and Operation Management,10,4290,Div-1,21,Semester I,40,Enterprise Resource Planning,2,Production Engineering and Industrial Management,PG Diploma,2014
COEP,30209002,7,DE-09003,BASIS,10,4290,Div-1,21,Semester I,40,Enterprise Resource Planning,2,Production Engineering and Industrial Management,PG Diploma,2014
COEP,10209001,6,DE-09002,Project Systems,10,4290,Div-1,21,Semester I,40,Enterprise Resource Planning,2,Production Engineering and Industrial Management,PG Diploma,2014
COEP,540014001,297,GY-11001,Physical Education,10,4290,Div-1,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,540014001,297,GY-11001,Physical Education,10,4291,Div-2,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,540014001,297,GY-11001,Physical Education,10,4292,Div-3,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,540014001,297,GY-11001,Physical Education,10,4294,Div-5,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,540014001,297,GY-11001,Physical Education,10,4293,Div-4,25,Semester I,9,Production Engineering (Sandwich),2,Production Engineering and Industrial Management,UG,2014
COEP,540014001,297,GY-11001,Physical Education,10,4290,Div-1,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,540014001,297,GY-11001,Physical Education,10,4291,Div-2,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,540014001,297,GY-11001,Physical Education,10,4292,Div-3,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,540014001,297,GY-11001,Physical Education,10,4293,Div-4,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,540014001,297,GY-11001,Physical Education,10,4294,Div-5,15,Semester I,8,Metallurgical Engineering,3,Metallurgy and Material Science ,UG,2014
COEP,540014001,297,GY-11001,Physical Education,10,4290,Div-1,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,540014001,297,GY-11001,Physical Education,10,4291,Div-2,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,540014001,297,GY-11001,Physical Education,10,4292,Div-3,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,540014001,297,GY-11001,Physical Education,10,4293,Div-4,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,540014001,297,GY-11001,Physical Education,10,4294,Div-5,13,Semester I,7,Mechanical Engineering,4,Mechanical Engineering ,UG,2014
COEP,540014001,297,GY-11001,Physical Education,10,4299,Div-10,11,Semester I,6,Instrumentation and Control Engineering ,5,Instrumentation and Control Engineering ,UG,2014
COEP,540014001,297,GY-11001,Physical Education,10,4295,Div-6,11,Semester I,6,Instrumentation and Control Engineering ,5,Instrumentation and Control Engineering ,UG,2014
COEP,540014001,297,GY-11001,Physical Education,10,4296,Div-7,11,Semester I,6,Instrumentation and Control Engineering ,5,Instrumentation and Control Engineering ,UG,2014
COEP,540014001,297,GY-11001,Physical Education,10,4297,Div-8,11,Semester I,6,Instrumentation and Control Engineering ,5,Instrumentation and Control Engineering ,UG,2014
COEP,540014001,297,GY-11001,Physical Education,10,4298,Div-9,11,Semester I,6,Instrumentation and Control Engineering ,5,Instrumentation and Control Engineering ,UG,2014
COEP,540014001,297,GY-11001,Physical Education,10,4299,Div-10,7,Semester I,4,Electronics and Telecommunication Engineering ,6,Electronics and TeleCommunication Engineering ,UG,2014
COEP,540014001,297,GY-11001,Physical Education,10,4295,Div-6,7,Semester I,4,Electronics and Telecommunication Engineering ,6,Electronics and TeleCommunication Engineering ,UG,2014
COEP,540014001,297,GY-11001,Physical Education,10,4296,Div-7,7,Semester I,4,Electronics and Telecommunication Engineering ,6,Electronics and TeleCommunication Engineering ,UG,2014
