SchoolID, StudentID, SubjectCode, SemesterID, BranchID,SubjectMasterID, YearID, DivisionID, SubjectName, Division, Semester, Branch, Department, CourseLevel, AcademicYear,TeacherID
COEP,3,ERP-09003,21,40,3,2014,4290,Supply Chain Management I (Procurement / Warehousing / Sales),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,6,DE-09002,21,40,6,2014,4290,Project Systems,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,6,DE-09002,21,40,6,2014,4290,Project Systems,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,6,DE-09002,21,40,6,2014,4290,Project Systems,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,6,DE-09002,21,40,6,2014,4290,Project Systems,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,2,ERP-09002,21,40,2,2014,4290,Financial Accounting and Management Accounting,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,1,ERP-09001,21,40,1,2014,4290,Introduction to ERP (Navigation / Basis / Architecture / ABAP),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,4,ERP-09004,21,40,4,2014,4290,Production and Operation Management,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,3,ERP-09003,21,40,3,2014,4290,Supply Chain Management I (Procurement / Warehousing / Sales),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,2,ERP-09002,21,40,2,2014,4290,Financial Accounting and Management Accounting,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,1,ERP-09001,21,40,1,2014,4290,Introduction to ERP (Navigation / Basis / Architecture / ABAP),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,4,ERP-09004,21,40,4,2014,4290,Production and Operation Management,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,3,ERP-09003,21,40,3,2014,4290,Supply Chain Management I (Procurement / Warehousing / Sales),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,2,ERP-09002,21,40,2,2014,4290,Financial Accounting and Management Accounting,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,1,ERP-09001,21,40,1,2014,4290,Introduction to ERP (Navigation / Basis / Architecture / ABAP),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,4,ERP-09004,21,40,4,2014,4290,Production and Operation Management,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,3,ERP-09003,21,40,3,2014,4290,Supply Chain Management I (Procurement / Warehousing / Sales),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,2,ERP-09002,21,40,2,2014,4290,Financial Accounting and Management Accounting,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,1,ERP-09001,21,40,1,2014,4290,Introduction to ERP (Navigation / Basis / Architecture / ABAP),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,4,ERP-09004,21,40,4,2014,4290,Production and Operation Management,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,3,ERP-09003,21,40,3,2014,4290,Supply Chain Management I (Procurement / Warehousing / Sales),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,6,DE-09002,21,40,6,2014,4290,Project Systems,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,2,ERP-09002,21,40,2,2014,4290,Financial Accounting and Management Accounting,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,1,ERP-09001,21,40,1,2014,4290,Introduction to ERP (Navigation / Basis / Architecture / ABAP),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,4,ERP-09004,21,40,4,2014,4290,Production and Operation Management,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,3,ERP-09003,21,40,3,2014,4290,Supply Chain Management I (Procurement / Warehousing / Sales),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,7,DE-09003,21,40,7,2014,4290,BASIS,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,2,ERP-09002,21,40,2,2014,4290,Financial Accounting and Management Accounting,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,1,ERP-09001,21,40,1,2014,4290,Introduction to ERP (Navigation / Basis / Architecture / ABAP),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,4,ERP-09004,21,40,4,2014,4290,Production and Operation Management,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,3,ERP-09003,21,40,3,2014,4290,Supply Chain Management I (Procurement / Warehousing / Sales),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,6,DE-09002,21,40,6,2014,4290,Project Systems,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,2,ERP-09002,21,40,2,2014,4290,Financial Accounting and Management Accounting,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,1,ERP-09001,21,40,1,2014,4290,Introduction to ERP (Navigation / Basis / Architecture / ABAP),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,4,ERP-09004,21,40,4,2014,4290,Production and Operation Management,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,3,ERP-09003,21,40,3,2014,4290,Supply Chain Management I (Procurement / Warehousing / Sales),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,6,DE-09002,21,40,6,2014,4290,Project Systems,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,2,ERP-09002,21,40,2,2014,4290,Financial Accounting and Management Accounting,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,1,ERP-09001,21,40,1,2014,4290,Introduction to ERP (Navigation / Basis / Architecture / ABAP),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,4,ERP-09004,21,40,4,2014,4290,Production and Operation Management,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,3,ERP-09003,21,40,3,2014,4290,Supply Chain Management I (Procurement / Warehousing / Sales),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,6,DE-09002,21,40,6,2014,4290,Project Systems,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,2,ERP-09002,21,40,2,2014,4290,Financial Accounting and Management Accounting,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,1,ERP-09001,21,40,1,2014,4290,Introduction to ERP (Navigation / Basis / Architecture / ABAP),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,4,ERP-09004,21,40,4,2014,4290,Production and Operation Management,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,3,ERP-09003,21,40,3,2014,4290,Supply Chain Management I (Procurement / Warehousing / Sales),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,6,DE-09002,21,40,6,2014,4290,Project Systems,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,6,DE-09002,21,40,6,2014,4290,Project Systems,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,2,ERP-09002,21,40,2,2014,4290,Financial Accounting and Management Accounting,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,1,ERP-09001,21,40,1,2014,4290,Introduction to ERP (Navigation / Basis / Architecture / ABAP),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,4,ERP-09004,21,40,4,2014,4290,Production and Operation Management,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,3,ERP-09003,21,40,3,2014,4290,Supply Chain Management I (Procurement / Warehousing / Sales),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,2,ERP-09002,21,40,2,2014,4290,Financial Accounting and Management Accounting,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,1,ERP-09001,21,40,1,2014,4290,Introduction to ERP (Navigation / Basis / Architecture / ABAP),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,4,ERP-09004,21,40,4,2014,4290,Production and Operation Management,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,3,ERP-09003,21,40,3,2014,4290,Supply Chain Management I (Procurement / Warehousing / Sales),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,7,DE-09003,21,40,7,2014,4290,BASIS,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,6,DE-09002,21,40,6,2014,4290,Project Systems,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,2,ERP-09002,21,40,2,2014,4290,Financial Accounting and Management Accounting,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,1,ERP-09001,21,40,1,2014,4290,Introduction to ERP (Navigation / Basis / Architecture / ABAP),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,4,ERP-09004,21,40,4,2014,4290,Production and Operation Management,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,3,ERP-09003,21,40,3,2014,4290,Supply Chain Management I (Procurement / Warehousing / Sales),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,2,ERP-09002,21,40,2,2014,4290,Financial Accounting and Management Accounting,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,1,ERP-09001,21,40,1,2014,4290,Introduction to ERP (Navigation / Basis / Architecture / ABAP),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,4,ERP-09004,21,40,4,2014,4290,Production and Operation Management,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,3,ERP-09003,21,40,3,2014,4290,Supply Chain Management I (Procurement / Warehousing / Sales),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,291,EE-11001,15,8,291,2014,4291,Basic Electrical Engineering ,Div-2,Semester I,Metallurgical Engineering,,30,2014,411103024
COEP,295,EE-11002,15,8,295,2014,4291,Basic Electrical Engineering -LAB,Div-2,Semester I,Metallurgical Engineering,,30,2014,411103024
COEP,293,CH-11001,15,8,293,2014,4291,Engineering Chemistry,Div-2,Semester I,Metallurgical Engineering,,30,2014,419817002
COEP,294,CH-11002,15,8,294,2014,4291,Engineering Chemistry LAB,Div-2,Semester I,Metallurgical Engineering,,30,2014,419817002
COEP,292,ME-11002,15,8,292,2014,4291,Engineering Graphics,Div-2,Semester I,Metallurgical Engineering,,30,2014,410306023
COEP,296,ME-11003,15,8,296,2014,4291,Engineering Graphics-LAB,Div-2,Semester I,Metallurgical Engineering,,30,2014,410306023
COEP,280,MA-11001,15,8,280,2014,4291,Engineering Mathematics-I,Div-2,Semester I,Metallurgical Engineering,,30,2014,411125017
COEP,281,PH-11001,15,8,281,2014,4291,Engineering Physics-I,Div-2,Semester I,Metallurgical Engineering,,30,2014,410319002
COEP,287,PH-11002,15,8,287,2014,4291,Engineering Physics-I LAB,Div-2,Semester I,Metallurgical Engineering,,30,2014,410319002
COEP,299,PE-11001,15,8,299,2014,4291,Techshop,Div-2,Semester I,Metallurgical Engineering,,30,2014,411008012
COEP,291,EE-11001,15,8,291,2014,4292,Basic Electrical Engineering ,Div-3,Semester I,Metallurgical Engineering,,30,2014,410003002
COEP,295,EE-11002,15,8,295,2014,4292,Basic Electrical Engineering -LAB,Div-3,Semester I,Metallurgical Engineering,,30,2014,410003002
COEP,293,CH-11001,15,8,293,2014,4292,Engineering Chemistry,Div-3,Semester I,Metallurgical Engineering,,30,2014,410717015
COEP,294,CH-11002,15,8,294,2014,4292,Engineering Chemistry LAB,Div-3,Semester I,Metallurgical Engineering,,30,2014,410717015
COEP,292,ME-11002,15,8,292,2014,4292,Engineering Graphics,Div-3,Semester I,Metallurgical Engineering,,30,2014,419906016
COEP,296,ME-11003,15,8,296,2014,4292,Engineering Graphics-LAB,Div-3,Semester I,Metallurgical Engineering,,30,2014,419906016
COEP,280,MA-11001,15,8,280,2014,4292,Engineering Mathematics-I,Div-3,Semester I,Metallurgical Engineering,,30,2014,410925008
COEP,281,PH-11001,15,8,281,2014,4292,Engineering Physics-I,Div-3,Semester I,Metallurgical Engineering,,30,2014,410919004
COEP,287,PH-11002,15,8,287,2014,4292,Engineering Physics-I LAB,Div-3,Semester I,Metallurgical Engineering,,30,2014,410919004
COEP,299,PE-11001,15,8,299,2014,4292,Techshop,Div-3,Semester I,Metallurgical Engineering,,30,2014,4105008001
COEP,6,DE-09002,21,40,6,2014,4290,Project Systems,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,2,ERP-09002,21,40,2,2014,4290,Financial Accounting and Management Accounting,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,1,ERP-09001,21,40,1,2014,4290,Introduction to ERP (Navigation / Basis / Architecture / ABAP),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,4,ERP-09004,21,40,4,2014,4290,Production and Operation Management,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,3,ERP-09003,21,40,3,2014,4290,Supply Chain Management I (Procurement / Warehousing / Sales),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,6,DE-09002,21,40,6,2014,4290,Project Systems,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,2,ERP-09002,21,40,2,2014,4290,Financial Accounting and Management Accounting,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,1,ERP-09001,21,40,1,2014,4290,Introduction to ERP (Navigation / Basis / Architecture / ABAP),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,4,ERP-09004,21,40,4,2014,4290,Production and Operation Management,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,3,ERP-09003,21,40,3,2014,4290,Supply Chain Management I (Procurement / Warehousing / Sales),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,6,DE-09002,21,40,6,2014,4290,Project Systems,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,2,ERP-09002,21,40,2,2014,4290,Financial Accounting and Management Accounting,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,1,ERP-09001,21,40,1,2014,4290,Introduction to ERP (Navigation / Basis / Architecture / ABAP),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,4,ERP-09004,21,40,4,2014,4290,Production and Operation Management,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,3,ERP-09003,21,40,3,2014,4290,Supply Chain Management I (Procurement / Warehousing / Sales),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,7,DE-09003,21,40,7,2014,4290,BASIS,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,2,ERP-09002,21,40,2,2014,4290,Financial Accounting and Management Accounting,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,1,ERP-09001,21,40,1,2014,4290,Introduction to ERP (Navigation / Basis / Architecture / ABAP),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,4,ERP-09004,21,40,4,2014,4290,Production and Operation Management,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,3,ERP-09003,21,40,3,2014,4290,Supply Chain Management I (Procurement / Warehousing / Sales),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,7,DE-09003,21,40,7,2014,4290,BASIS,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,2,ERP-09002,21,40,2,2014,4290,Financial Accounting and Management Accounting,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,1,ERP-09001,21,40,1,2014,4290,Introduction to ERP (Navigation / Basis / Architecture / ABAP),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,4,ERP-09004,21,40,4,2014,4290,Production and Operation Management,Div-1,Semester I,Enterprise Resource Planning,,2606,2014,30209002
COEP,3,ERP-09003,21,40,3,2014,4290,Supply Chain Management I (Procurement / Warehousing / Sales),Div-1,Semester I,Enterprise Resource Planning,,2606,2014,10209001
COEP,291,EE-11001,13,7,291,2014,4294,Basic Electrical Engineering ,Div-5,Semester I,Mechanical Engineering,,30,2014,410003003
COEP,295,EE-11002,13,7,295,2014,4294,Basic Electrical Engineering -LAB,Div-5,Semester I,Mechanical Engineering,,30,2014,410003003
COEP,293,CH-11001,13,7,293,2014,4294,Engineering Chemistry,Div-5,Semester I,Mechanical Engineering,,30,2014,417917024
COEP,294,CH-11002,13,7,294,2014,4294,Engineering Chemistry LAB,Div-5,Semester I,Mechanical Engineering,,30,2014,417917024
COEP,292,ME-11002,13,7,292,2014,4294,Engineering Graphics,Div-5,Semester I,Mechanical Engineering,,30,2014,410306023
COEP,296,ME-11003,13,7,296,2014,4294,Engineering Graphics-LAB,Div-5,Semester I,Mechanical Engineering,,30,2014,410306023
COEP,280,MA-11001,13,7,280,2014,4294,Engineering Mathematics-I,Div-5,Semester I,Mechanical Engineering,,30,2014,411425052
COEP,281,PH-11001,13,7,281,2014,4294,Engineering Physics-I,Div-5,Semester I,Mechanical Engineering,,30,2014,410819003
COEP,287,PH-11002,13,7,287,2014,4294,Engineering Physics-I LAB,Div-5,Semester I,Mechanical Engineering,,30,2014,410819003
COEP,297,GY-11001,13,7,297,2014,4294,Physical Education,Div-5,Semester I,Mechanical Engineering,,30,2014,540014001
COEP,299,PE-11001,13,7,299,2014,4294,Techshop,Div-5,Semester I,Mechanical Engineering,,30,2014,4105008006
COEP,291,EE-11001,3,2,291,2014,4294,Basic Electrical Engineering ,Div-5,Semester I,Civil Engineering,,30,2014,410003003
COEP,295,EE-11002,3,2,295,2014,4294,Basic Electrical Engineering -LAB,Div-5,Semester I,Civil Engineering,,30,2014,410003003
COEP,293,CH-11001,3,2,293,2014,4294,Engineering Chemistry,Div-5,Semester I,Civil Engineering,,30,2014,417917024
COEP,294,CH-11002,3,2,294,2014,4294,Engineering Chemistry LAB,Div-5,Semester I,Civil Engineering,,30,2014,417917024
COEP,292,ME-11002,3,2,292,2014,4294,Engineering Graphics,Div-5,Semester I,Civil Engineering,,30,2014,410306023
COEP,296,ME-11003,3,2,296,2014,4294,Engineering Graphics-LAB,Div-5,Semester I,Civil Engineering,,30,2014,410306023
COEP,280,MA-11001,3,2,280,2014,4294,Engineering Mathematics-I,Div-5,Semester I,Civil Engineering,,30,2014,411425052
COEP,281,PH-11001,3,2,281,2014,4294,Engineering Physics-I,Div-5,Semester I,Civil Engineering,,30,2014,410819003
COEP,287,PH-11002,3,2,287,2014,4294,Engineering Physics-I LAB,Div-5,Semester I,Civil Engineering,,30,2014,410819003
COEP,297,GY-11001,3,2,297,2014,4294,Physical Education,Div-5,Semester I,Civil Engineering,,30,2014,540014001
COEP,299,PE-11001,3,2,299,2014,4294,Techshop,Div-5,Semester I,Civil Engineering,,30,2014,4105008006
COEP,290,ET-11001,14,7,290,2014,4291,Basic Electronics,Div-2,Semester II,Mechanical Engineering,,30,2014,411417079
COEP,285,CT-11002,14,7,285,2014,4291,Computer Programming LAB,Div-2,Semester II,Mechanical Engineering,,30,2014,410502023
COEP,288,MA-11002,14,7,288,2014,4291,Engineering Mathematics-II,Div-2,Semester II,Mechanical Engineering,,30,2014,411025010
COEP,282,CE-11001,14,7,282,2014,4291,Engineering Mechanics,Div-2,Semester II,Mechanical Engineering,,30,2014,411401089
COEP,412,CE-11002,14,7,412,2014,4291,Engineering Mechanics Lab,Div-2,Semester II,Mechanical Engineering,,30,2014,411401089
COEP,411,PH-11004,14,7,411,2014,4291,Engineering Physics-II,Div-2,Semester II,Mechanical Engineering,,30,2014,410319002
COEP,289,PH-11003,14,7,289,2014,4291,Engineering Physics-II LAB,Div-2,Semester II,Mechanical Engineering,,30,2014,410319002
COEP,284,CT-11001,14,7,284,2014,4291,Fundamentals of Computer Programminng,Div-2,Semester II,Mechanical Engineering,,30,2014,410502023
COEP,286,ML-11001,14,7,286,2014,4291,Professional Ethics,Div-2,Semester II,Mechanical Engineering,,30,2014,411117030
COEP,297,GY-11001,14,7,297,2014,4291,Physical Education,Div-2,Semester II,Mechanical Engineering,,30,2014,521214005
COEP,290,ET-11001,14,7,290,2014,4294,Basic Electronics,Div-5,Semester II,Mechanical Engineering,,30,2014,4103004005
COEP,285,CT-11002,14,7,285,2014,4294,Computer Programming LAB,Div-5,Semester II,Mechanical Engineering,,30,2014,410502013
COEP,288,MA-11002,14,7,288,2014,4294,Engineering Mathematics-II,Div-5,Semester II,Mechanical Engineering,,30,2014,411425052
COEP,282,CE-11001,14,7,282,2014,4294,Engineering Mechanics,Div-5,Semester II,Mechanical Engineering,,30,2014,410901028
COEP,412,CE-11002,14,7,412,2014,4294,Engineering Mechanics Lab,Div-5,Semester II,Mechanical Engineering,,30,2014,410901022
COEP,411,PH-11004,14,7,411,2014,4294,Engineering Physics-II,Div-5,Semester II,Mechanical Engineering,,30,2014,410319001
COEP,289,PH-11003,14,7,289,2014,4294,Engineering Physics-II LAB,Div-5,Semester II,Mechanical Engineering,,30,2014,410319001
COEP,284,CT-11001,14,7,284,2014,4294,Fundamentals of Computer Programminng,Div-5,Semester II,Mechanical Engineering,,30,2014,410502013
COEP,286,ML-11001,14,7,286,2014,4294,Professional Ethics,Div-5,Semester II,Mechanical Engineering,,30,2014,411117030
COEP,297,GY-11001,14,7,297,2014,4294,Physical Education,Div-5,Semester II,Mechanical Engineering,,30,2014,521214005
COEP,290,ET-11001,26,9,290,2014,4291,Basic Electronics,Div-2,Semester II,Production Engineering (Sandwich),,30,2014,411417079
COEP,285,CT-11002,26,9,285,2014,4291,Computer Programming LAB,Div-2,Semester II,Production Engineering (Sandwich),,30,2014,410502023
COEP,288,MA-11002,26,9,288,2014,4291,Engineering Mathematics-II,Div-2,Semester II,Production Engineering (Sandwich),,30,2014,411025010
COEP,282,CE-11001,26,9,282,2014,4291,Engineering Mechanics,Div-2,Semester II,Production Engineering (Sandwich),,30,2014,411401089
COEP,412,CE-11002,26,9,412,2014,4291,Engineering Mechanics Lab,Div-2,Semester II,Production Engineering (Sandwich),,30,2014,411401089
COEP,411,PH-11004,26,9,411,2014,4291,Engineering Physics-II,Div-2,Semester II,Production Engineering (Sandwich),,30,2014,410319002
COEP,289,PH-11003,26,9,289,2014,4291,Engineering Physics-II LAB,Div-2,Semester II,Production Engineering (Sandwich),,30,2014,410319002
COEP,284,CT-11001,26,9,284,2014,4291,Fundamentals of Computer Programminng,Div-2,Semester II,Production Engineering (Sandwich),,30,2014,410502023
COEP,286,ML-11001,26,9,286,2014,4291,Professional Ethics,Div-2,Semester II,Production Engineering (Sandwich),,30,2014,411117030
COEP,297,GY-11001,26,9,297,2014,4291,Physical Education,Div-2,Semester II,Production Engineering (Sandwich),,30,2014,521214005
COEP,290,ET-11001,14,7,290,2014,4290,Basic Electronics,Div-1,Semester II,Mechanical Engineering,,30,2014,411304047
COEP,285,CT-11002,14,7,285,2014,4290,Computer Programming LAB,Div-1,Semester II,Mechanical Engineering,,30,2014,10810001
COEP,288,MA-11002,14,7,288,2014,4290,Engineering Mathematics-II,Div-1,Semester II,Mechanical Engineering,,30,2014,411425051
COEP,282,CE-11001,14,7,282,2014,4290,Engineering Mechanics,Div-1,Semester II,Mechanical Engineering,,30,2014,4100001014
COEP,412,CE-11002,14,7,412,2014,4290,Engineering Mechanics Lab,Div-1,Semester II,Mechanical Engineering,,30,2014,4100001014
COEP,411,PH-11004,14,7,411,2014,4290,Engineering Physics-II,Div-1,Semester II,Mechanical Engineering,,30,2014,411019009
COEP,289,PH-11003,14,7,289,2014,4290,Engineering Physics-II LAB,Div-1,Semester II,Mechanical Engineering,,30,2014,411019009
COEP,284,CT-11001,14,7,284,2014,4290,Fundamentals of Computer Programminng,Div-1,Semester II,Mechanical Engineering,,30,2014,10810001
COEP,286,ML-11001,14,7,286,2014,4290,Professional Ethics,Div-1,Semester II,Mechanical Engineering,,30,2014,411117030
COEP,290,ET-11001,16,8,290,2014,4294,Basic Electronics,Div-5,Semester II,Metallurgical Engineering,,30,2014,4103004005
COEP,285,CT-11002,16,8,285,2014,4294,Computer Programming LAB,Div-5,Semester II,Metallurgical Engineering,,30,2014,410502013
COEP,288,MA-11002,16,8,288,2014,4294,Engineering Mathematics-II,Div-5,Semester II,Metallurgical Engineering,,30,2014,411425052
COEP,282,CE-11001,16,8,282,2014,4294,Engineering Mechanics,Div-5,Semester II,Metallurgical Engineering,,30,2014,410901028
COEP,412,CE-11002,16,8,412,2014,4294,Engineering Mechanics Lab,Div-5,Semester II,Metallurgical Engineering,,30,2014,410901022
COEP,411,PH-11004,16,8,411,2014,4294,Engineering Physics-II,Div-5,Semester II,Metallurgical Engineering,,30,2014,410319001
COEP,289,PH-11003,16,8,289,2014,4294,Engineering Physics-II LAB,Div-5,Semester II,Metallurgical Engineering,,30,2014,410319001
COEP,284,CT-11001,16,8,284,2014,4294,Fundamentals of Computer Programminng,Div-5,Semester II,Metallurgical Engineering,,30,2014,410502013
COEP,286,ML-11001,16,8,286,2014,4294,Professional Ethics,Div-5,Semester II,Metallurgical Engineering,,30,2014,411117030
COEP,290,ET-11001,26,9,290,2014,4294,Basic Electronics,Div-5,Semester II,Production Engineering (Sandwich),,30,2014,4103004005
COEP,285,CT-11002,26,9,285,2014,4294,Computer Programming LAB,Div-5,Semester II,Production Engineering (Sandwich),,30,2014,410502013
COEP,288,MA-11002,26,9,288,2014,4294,Engineering Mathematics-II,Div-5,Semester II,Production Engineering (Sandwich),,30,2014,411425052
COEP,282,CE-11001,26,9,282,2014,4294,Engineering Mechanics,Div-5,Semester II,Production Engineering (Sandwich),,30,2014,410901028
COEP,412,CE-11002,26,9,412,2014,4294,Engineering Mechanics Lab,Div-5,Semester II,Production Engineering (Sandwich),,30,2014,410901022
COEP,411,PH-11004,26,9,411,2014,4294,Engineering Physics-II,Div-5,Semester II,Production Engineering (Sandwich),,30,2014,410319001
COEP,289,PH-11003,26,9,289,2014,4294,Engineering Physics-II LAB,Div-5,Semester II,Production Engineering (Sandwich),,30,2014,410319001
COEP,284,CT-11001,26,9,284,2014,4294,Fundamentals of Computer Programminng,Div-5,Semester II,Production Engineering (Sandwich),,30,2014,410502013
COEP,286,ML-11001,26,9,286,2014,4294,Professional Ethics,Div-5,Semester II,Production Engineering (Sandwich),,30,2014,411117030
COEP,290,ET-11001,14,7,290,2014,4291,Basic Electronics,Div-2,Semester II,Mechanical Engineering,,30,2014,411417079
COEP,285,CT-11002,14,7,285,2014,4291,Computer Programming LAB,Div-2,Semester II,Mechanical Engineering,,30,2014,410502023
COEP,288,MA-11002,14,7,288,2014,4291,Engineering Mathematics-II,Div-2,Semester II,Mechanical Engineering,,30,2014,411025010
COEP,282,CE-11001,14,7,282,2014,4291,Engineering Mechanics,Div-2,Semester II,Mechanical Engineering,,30,2014,411401089
COEP,412,CE-11002,14,7,412,2014,4291,Engineering Mechanics Lab,Div-2,Semester II,Mechanical Engineering,,30,2014,411401089
COEP,411,PH-11004,14,7,411,2014,4291,Engineering Physics-II,Div-2,Semester II,Mechanical Engineering,,30,2014,410319002
COEP,289,PH-11003,14,7,289,2014,4291,Engineering Physics-II LAB,Div-2,Semester II,Mechanical Engineering,,30,2014,410319002
COEP,284,CT-11001,14,7,284,2014,4291,Fundamentals of Computer Programminng,Div-2,Semester II,Mechanical Engineering,,30,2014,410502023
COEP,286,ML-11001,14,7,286,2014,4291,Professional Ethics,Div-2,Semester II,Mechanical Engineering,,30,2014,411117030
