School_id,teacher ID,SubjectMasterID,Subject Code,subject Name,YearID,DivisionID,DivisionName,SemesterID,SemesterName,BranchID,BranchName,DeptID,DeptName,CourseLevel,Year
COEP,431302060,285,CT-11002,Computer Programming LAB,10,4292,Div-3,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,410525005,288,MA-11002,Engineering Mathematics-II,10,4292,Div-3,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,4196001008,282,CE-11001,Engineering Mechanics,10,4292,Div-3,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,411019009,411,PH-11004,Engineering Physics-II,10,4292,Div-3,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,411019009,289,PH-11003,Engineering Physics-II LAB,10,4292,Div-3,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,431302060,284,CT-11001,Fundamentals of Computer Programminng,10,4292,Div-3,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,411117030,286,ML-11001,Professional Ethics,10,4292,Div-3,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,411017027,293,CH-11001,Engineering Chemistry,10,4296,Div-7,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,411017027,294,CH-11002,Engineering Chemistry LAB,10,4296,Div-7,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,411017027,293,CH-11001,Engineering Chemistry,10,4296,Div-7,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,411017027,294,CH-11002,Engineering Chemistry LAB,10,4296,Div-7,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,411017027,293,CH-11001,Engineering Chemistry,10,4296,Div-7,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,411017027,294,CH-11002,Engineering Chemistry LAB,10,4296,Div-7,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,411304045,290,ET-11001,Basic Electronics,10,4292,Div-3,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,431302060,285,CT-11002,Computer Programming LAB,10,4292,Div-3,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,410525005,288,MA-11002,Engineering Mathematics-II,10,4292,Div-3,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,4196001008,282,CE-11001,Engineering Mechanics,10,4292,Div-3,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,411019009,411,PH-11004,Engineering Physics-II,10,4292,Div-3,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,411019009,289,PH-11003,Engineering Physics-II LAB,10,4292,Div-3,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,431302060,284,CT-11001,Fundamentals of Computer Programminng,10,4292,Div-3,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,411117030,286,ML-11001,Professional Ethics,10,4292,Div-3,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,540014001,297,GY-11001,Physical Education,10,4292,Div-3,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,411017027,293,CH-11001,Engineering Chemistry,10,4296,Div-7,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,411017027,294,CH-11002,Engineering Chemistry LAB,10,4296,Div-7,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,411304045,290,ET-11001,Basic Electronics,10,4292,Div-3,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,431302060,285,CT-11002,Computer Programming LAB,10,4292,Div-3,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,410525005,288,MA-11002,Engineering Mathematics-II,10,4292,Div-3,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,4196001008,282,CE-11001,Engineering Mechanics,10,4292,Div-3,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,411019009,411,PH-11004,Engineering Physics-II,10,4292,Div-3,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,411019009,289,PH-11003,Engineering Physics-II LAB,10,4292,Div-3,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,431302060,284,CT-11001,Fundamentals of Computer Programminng,10,4292,Div-3,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,411117030,286,ML-11001,Professional Ethics,10,4292,Div-3,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,411304045,290,ET-11001,Basic Electronics,10,4292,Div-3,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,431302060,285,CT-11002,Computer Programming LAB,10,4292,Div-3,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,410525005,288,MA-11002,Engineering Mathematics-II,10,4292,Div-3,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,4196001008,282,CE-11001,Engineering Mechanics,10,4292,Div-3,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,411019009,411,PH-11004,Engineering Physics-II,10,4292,Div-3,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,411019009,289,PH-11003,Engineering Physics-II LAB,10,4292,Div-3,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,431302060,284,CT-11001,Fundamentals of Computer Programminng,10,4292,Div-3,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,411117030,286,ML-11001,Professional Ethics,10,4292,Div-3,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,410717015,293,CH-11001,Engineering Chemistry,10,4295,Div-6,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,410717015,294,CH-11002,Engineering Chemistry LAB,10,4295,Div-6,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,410717015,293,CH-11001,Engineering Chemistry,10,4295,Div-6,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,410717015,294,CH-11002,Engineering Chemistry LAB,10,4295,Div-6,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,410717015,293,CH-11001,Engineering Chemistry,10,4295,Div-6,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,410717015,294,CH-11002,Engineering Chemistry LAB,10,4295,Div-6,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,410717015,293,CH-11001,Engineering Chemistry,10,4295,Div-6,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,410717015,294,CH-11002,Engineering Chemistry LAB,10,4295,Div-6,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,410717015,293,CH-11001,Engineering Chemistry,10,4295,Div-6,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,410717015,294,CH-11002,Engineering Chemistry LAB,10,4295,Div-6,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,410903016,413,EE-11003,Basic Electrical Engineering,10,4296,Div-7,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,410903016,295,EE-11002,Basic Electrical Engineering -LAB,10,4296,Div-7,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,411425052,288,MA-11002,Engineering Mathematics-II,10,4296,Div-7,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,410919006,411,PH-11004,Engineering Physics-II,10,4296,Div-7,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,4103006004,292,ME-11002,Engineering Graphics,10,4296,Div-7,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,4103006004,296,ME-11003,Engineering Graphics-LAB,10,4296,Div-7,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,410919006,289,PH-11003,Engineering Physics-II LAB,10,4296,Div-7,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,410903016,413,EE-11003,Basic Electrical Engineering,10,4296,Div-7,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,410903016,295,EE-11002,Basic Electrical Engineering -LAB,10,4296,Div-7,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,4103006004,292,ME-11002,Engineering Graphics,10,4296,Div-7,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,4103006004,296,ME-11003,Engineering Graphics-LAB,10,4296,Div-7,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,411425052,288,MA-11002,Engineering Mathematics-II,10,4296,Div-7,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,410919006,411,PH-11004,Engineering Physics-II,10,4296,Div-7,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,410919006,289,PH-11003,Engineering Physics-II LAB,10,4296,Div-7,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,410903016,413,EE-11003,Basic Electrical Engineering,10,4296,Div-7,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,410903016,295,EE-11002,Basic Electrical Engineering -LAB,10,4296,Div-7,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,4103006004,292,ME-11002,Engineering Graphics,10,4296,Div-7,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,4103006004,296,ME-11003,Engineering Graphics-LAB,10,4296,Div-7,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,411425052,288,MA-11002,Engineering Mathematics-II,10,4296,Div-7,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,410919006,411,PH-11004,Engineering Physics-II,10,4296,Div-7,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,410919006,289,PH-11003,Engineering Physics-II LAB,10,4296,Div-7,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,410819003,411,PH-11004,Engineering Physics-II,10,4295,Div-6,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,410819003,289,PH-11003,Engineering Physics-II LAB,10,4295,Div-6,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,410819003,411,PH-11004,Engineering Physics-II,10,4295,Div-6,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,410819003,289,PH-11003,Engineering Physics-II LAB,10,4295,Div-6,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,410903016,413,EE-11003,Basic Electrical Engineering,10,4296,Div-7,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,410903016,295,EE-11002,Basic Electrical Engineering -LAB,10,4296,Div-7,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,410819003,411,PH-11004,Engineering Physics-II,10,4295,Div-6,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,410819003,289,PH-11003,Engineering Physics-II LAB,10,4295,Div-6,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,4103006004,292,ME-11002,Engineering Graphics,10,4296,Div-7,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,4103006004,296,ME-11003,Engineering Graphics-LAB,10,4296,Div-7,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,411425052,288,MA-11002,Engineering Mathematics-II,10,4296,Div-7,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,410919006,411,PH-11004,Engineering Physics-II,10,4296,Div-7,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,410919006,289,PH-11003,Engineering Physics-II LAB,10,4296,Div-7,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,410819003,411,PH-11004,Engineering Physics-II,10,4295,Div-6,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,410819003,289,PH-11003,Engineering Physics-II LAB,10,4295,Div-6,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,410819003,411,PH-11004,Engineering Physics-II,10,4295,Div-6,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,410819003,289,PH-11003,Engineering Physics-II LAB,10,4295,Div-6,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,410908009,299,PE-11001,Techshop,10,4296,Div-7,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,410903016,413,EE-11003,Basic Electrical Engineering,10,4296,Div-7,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,410903016,295,EE-11002,Basic Electrical Engineering -LAB,10,4296,Div-7,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,4103006004,292,ME-11002,Engineering Graphics,10,4296,Div-7,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,4103006004,296,ME-11003,Engineering Graphics-LAB,10,4296,Div-7,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,411425052,288,MA-11002,Engineering Mathematics-II,10,4296,Div-7,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,410919006,411,PH-11004,Engineering Physics-II,10,4296,Div-7,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,410919006,289,PH-11003,Engineering Physics-II LAB,10,4296,Div-7,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,540014001,297,GY-11001,Physical Education,10,4296,Div-7,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,4100001014,282,CE-11001,Engineering Mechanics,10,4290,Div-1,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,4100001014,412,CE-11002,Engineering Mechanics Lab,10,4290,Div-1,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,410502013,284,CT-11001,Fundamentals of Computer Programminng,10,4294,Div-5,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,410502013,284,CT-11001,Fundamentals of Computer Programminng,10,4294,Div-5,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,410502013,284,CT-11001,Fundamentals of Computer Programminng,10,4294,Div-5,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,410502013,284,CT-11001,Fundamentals of Computer Programminng,10,4294,Div-5,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,411425051,288,MA-11002,Engineering Mathematics-II,10,4290,Div-1,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,410525005,288,MA-11002,Engineering Mathematics-II,10,4293,Div-4,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,411425052,288,MA-11002,Engineering Mathematics-II,10,4294,Div-5,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,411425051,288,MA-11002,Engineering Mathematics-II,10,4290,Div-1,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,410525005,288,MA-11002,Engineering Mathematics-II,10,4293,Div-4,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,411425052,288,MA-11002,Engineering Mathematics-II,10,4294,Div-5,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,411425051,288,MA-11002,Engineering Mathematics-II,10,4290,Div-1,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,410525005,288,MA-11002,Engineering Mathematics-II,10,4293,Div-4,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,411425052,288,MA-11002,Engineering Mathematics-II,10,4294,Div-5,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,411425051,288,MA-11002,Engineering Mathematics-II,10,4290,Div-1,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,410525005,288,MA-11002,Engineering Mathematics-II,10,4293,Div-4,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,411425052,288,MA-11002,Engineering Mathematics-II,10,4294,Div-5,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,410825001,288,MA-11002,Engineering Mathematics-II,10,4295,Div-6,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,410825001,288,MA-11002,Engineering Mathematics-II,10,4295,Div-6,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,410825001,288,MA-11002,Engineering Mathematics-II,10,4295,Div-6,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,410825001,288,MA-11002,Engineering Mathematics-II,10,4295,Div-6,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,410825001,288,MA-11002,Engineering Mathematics-II,10,4295,Div-6,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,411401093,421,BP-13006,Applied Geology and Hydrology ,10,4290,Div-1,20,Semester II,11,Planning,21,,UG,2014
COEP,411401093,414,BP-11001,Fundamentals Of Urban and Regional Planning ,10,4290,Div-1,20,Semester II,11,Planning,21,,UG,2014
COEP,411117030,286,ML-11001,Professional Ethics,10,4290,Div-1,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,411117030,286,ML-11001,Professional Ethics,10,4293,Div-4,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,411117030,286,ML-11001,Professional Ethics,10,4294,Div-5,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,411117030,286,ML-11001,Professional Ethics,10,4290,Div-1,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,411117030,286,ML-11001,Professional Ethics,10,4293,Div-4,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,411117030,286,ML-11001,Professional Ethics,10,4294,Div-5,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,411117030,286,ML-11001,Professional Ethics,10,4290,Div-1,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,411117030,286,ML-11001,Professional Ethics,10,4293,Div-4,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,411117030,286,ML-11001,Professional Ethics,10,4294,Div-5,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,411117030,286,ML-11001,Professional Ethics,10,4290,Div-1,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,411117030,286,ML-11001,Professional Ethics,10,4293,Div-4,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,411117030,286,ML-11001,Professional Ethics,10,4294,Div-5,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,411304047,290,ET-11001,Basic Electronics,10,4290,Div-1,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,411417079,290,ET-11001,Basic Electronics,10,4293,Div-4,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,4103004005,290,ET-11001,Basic Electronics,10,4294,Div-5,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,411304047,290,ET-11001,Basic Electronics,10,4290,Div-1,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,411417079,290,ET-11001,Basic Electronics,10,4293,Div-4,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,4103004005,290,ET-11001,Basic Electronics,10,4294,Div-5,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,411304047,290,ET-11001,Basic Electronics,10,4290,Div-1,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,411417079,290,ET-11001,Basic Electronics,10,4293,Div-4,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,4103004005,290,ET-11001,Basic Electronics,10,4294,Div-5,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,411304047,290,ET-11001,Basic Electronics,10,4290,Div-1,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,411417079,290,ET-11001,Basic Electronics,10,4293,Div-4,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,4103004005,290,ET-11001,Basic Electronics,10,4294,Div-5,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,4100001014,282,CE-11001,Engineering Mechanics,10,4290,Div-1,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,4100001014,412,CE-11002,Engineering Mechanics Lab,10,4290,Div-1,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,410901024,282,CE-11001,Engineering Mechanics,10,4293,Div-4,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,410901024,412,CE-11002,Engineering Mechanics Lab,10,4293,Div-4,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,410901028,282,CE-11001,Engineering Mechanics,10,4294,Div-5,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,4100001014,282,CE-11001,Engineering Mechanics,10,4290,Div-1,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,4100001014,412,CE-11002,Engineering Mechanics Lab,10,4290,Div-1,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,4100001014,282,CE-11001,Engineering Mechanics,10,4290,Div-1,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,4100001014,412,CE-11002,Engineering Mechanics Lab,10,4290,Div-1,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,410901024,282,CE-11001,Engineering Mechanics,10,4293,Div-4,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,410901024,412,CE-11002,Engineering Mechanics Lab,10,4293,Div-4,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,410901024,282,CE-11001,Engineering Mechanics,10,4293,Div-4,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,410901024,412,CE-11002,Engineering Mechanics Lab,10,4293,Div-4,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,410901024,282,CE-11001,Engineering Mechanics,10,4293,Div-4,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,410901024,412,CE-11002,Engineering Mechanics Lab,10,4293,Div-4,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,410901028,282,CE-11001,Engineering Mechanics,10,4294,Div-5,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,410901028,282,CE-11001,Engineering Mechanics,10,4294,Div-5,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,410901028,282,CE-11001,Engineering Mechanics,10,4294,Div-5,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,410901028,412,CE-11002,Engineering Mechanics Lab,10,4294,Div-5,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,411019010,411,PH-11004,Engineering Physics-II,10,4293,Div-4,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,411019010,289,PH-11003,Engineering Physics-II LAB,10,4293,Div-4,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,411019010,411,PH-11004,Engineering Physics-II,10,4293,Div-4,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,411019010,289,PH-11003,Engineering Physics-II LAB,10,4293,Div-4,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,411019010,411,PH-11004,Engineering Physics-II,10,4293,Div-4,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,411019010,289,PH-11003,Engineering Physics-II LAB,10,4293,Div-4,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,411019010,411,PH-11004,Engineering Physics-II,10,4293,Div-4,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,411019010,289,PH-11003,Engineering Physics-II LAB,10,4293,Div-4,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,411019009,411,PH-11004,Engineering Physics-II,10,4290,Div-1,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,411019009,289,PH-11003,Engineering Physics-II LAB,10,4290,Div-1,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,411019009,411,PH-11004,Engineering Physics-II,10,4290,Div-1,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,411019009,289,PH-11003,Engineering Physics-II LAB,10,4290,Div-1,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,411019009,411,PH-11004,Engineering Physics-II,10,4290,Div-1,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,411019009,289,PH-11003,Engineering Physics-II LAB,10,4290,Div-1,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,411019009,411,PH-11004,Engineering Physics-II,10,4290,Div-1,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,411019009,289,PH-11003,Engineering Physics-II LAB,10,4290,Div-1,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,411401090,412,CE-11002,Engineering Mechanics Lab,10,4292,Div-3,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,410901022,412,CE-11002,Engineering Mechanics Lab,10,4294,Div-5,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,410319001,411,PH-11004,Engineering Physics-II,10,4294,Div-5,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,410319001,289,PH-11003,Engineering Physics-II LAB,10,4294,Div-5,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,410319001,411,PH-11004,Engineering Physics-II,10,4294,Div-5,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,410319001,289,PH-11003,Engineering Physics-II LAB,10,4294,Div-5,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,410319001,411,PH-11004,Engineering Physics-II,10,4294,Div-5,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,410319001,289,PH-11003,Engineering Physics-II LAB,10,4294,Div-5,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,410319001,411,PH-11004,Engineering Physics-II,10,4294,Div-5,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,410319001,289,PH-11003,Engineering Physics-II LAB,10,4294,Div-5,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,410901022,412,CE-11002,Engineering Mechanics Lab,10,4294,Div-5,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,410901022,412,CE-11002,Engineering Mechanics Lab,10,4294,Div-5,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,410901022,412,CE-11002,Engineering Mechanics Lab,10,4294,Div-5,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,411401090,412,CE-11002,Engineering Mechanics Lab,10,4292,Div-3,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,411401090,412,CE-11002,Engineering Mechanics Lab,10,4292,Div-3,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,411401090,412,CE-11002,Engineering Mechanics Lab,10,4292,Div-3,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,411502070,285,CT-11002,Computer Programming LAB,10,4293,Div-4,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,411502070,284,CT-11001,Fundamentals of Computer Programminng,10,4293,Div-4,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,411502070,285,CT-11002,Computer Programming LAB,10,4293,Div-4,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,411502070,284,CT-11001,Fundamentals of Computer Programminng,10,4293,Div-4,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,411502070,285,CT-11002,Computer Programming LAB,10,4293,Div-4,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,411502070,284,CT-11001,Fundamentals of Computer Programminng,10,4293,Div-4,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,411502070,285,CT-11002,Computer Programming LAB,10,4293,Div-4,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,411502070,284,CT-11001,Fundamentals of Computer Programminng,10,4293,Div-4,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,419803009,413,EE-11003,Basic Electrical Engineering,10,4295,Div-6,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,419803009,295,EE-11002,Basic Electrical Engineering -LAB,10,4295,Div-6,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,419803009,413,EE-11003,Basic Electrical Engineering,10,4299,Div-10,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,419803009,295,EE-11002,Basic Electrical Engineering -LAB,10,4299,Div-10,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,10810001,285,CT-11002,Computer Programming LAB,10,4290,Div-1,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
