SchoolID, StudentID, SemesterID, SemesterName, YearID, AcdemicYear, ExtDivisionID, Division, BranchID, Branch, Specialization, DepartmentID, Department, CourseLevelID, CourseLevel, IsCurrentSemester
COEP,111411061,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111411021,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111411042,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111405051,69,Semester III,11,2015,4290,Div-1,1,Electrical Engineering,NULL,7,Electrical Engineering ,30,UG,0
COEP,111403030,67,Semester III,11,2015,4290,Div-1,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111403045,67,Semester III,11,2015,4290,Div-1,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111413059,73,Semester III,11,2015,4290,Div-1,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111401035,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,211110020,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111407057,66,Semester III,11,2015,4290,Div-1,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,111410109,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410142,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111413029,73,Semester III,11,2015,4290,Div-1,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111411011,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111411020,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111401065,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111410133,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111411046,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111401022,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111401045,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111410135,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111401058,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111408054,68,Semester III,11,2015,4290,Div-1,5,Information Technology ,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111401005,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111410117,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111411045,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111401070,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111410103,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111411049,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111413051,73,Semester III,11,2015,4290,Div-1,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111405054,69,Semester III,11,2015,4290,Div-1,1,Electrical Engineering,NULL,7,Electrical Engineering ,30,UG,0
COEP,211110027,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111410136,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410108,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111411005,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111410059,71,Semester III,11,2015,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,211110010,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,211110041,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111407064,66,Semester III,11,2015,4290,Div-1,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,111410020,71,Semester III,11,2015,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111403049,67,Semester III,11,2015,4290,Div-1,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111410113,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111401024,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111403047,67,Semester III,11,2015,4290,Div-1,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111410089,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111401077,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111403006,67,Semester III,11,2015,4290,Div-1,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111411006,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111411029,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111411002,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111401063,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111410011,71,Semester III,11,2015,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111411009,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111401054,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,211110034,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111410056,71,Semester III,11,2015,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410003,71,Semester III,11,2015,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111411041,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111408039,68,Semester III,11,2015,4290,Div-1,5,Information Technology ,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111410149,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111408010,68,Semester III,11,2015,4290,Div-1,5,Information Technology ,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111410100,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410147,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410130,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111407036,66,Semester III,11,2015,4290,Div-1,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,111401073,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111410138,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410129,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111403005,67,Semester III,11,2015,4290,Div-1,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111413062,73,Semester III,11,2015,4290,Div-1,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111410143,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,211110016,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111413072,73,Semester III,11,2015,4290,Div-1,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111405019,69,Semester III,11,2015,4290,Div-1,1,Electrical Engineering,NULL,7,Electrical Engineering ,30,UG,0
COEP,111405009,69,Semester III,11,2015,4290,Div-1,1,Electrical Engineering,NULL,7,Electrical Engineering ,30,UG,0
COEP,111405040,69,Semester III,11,2015,4290,Div-1,1,Electrical Engineering,NULL,7,Electrical Engineering ,30,UG,0
COEP,111401076,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111411066,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111401017,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111410123,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410152,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410141,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410116,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111401016,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111405067,69,Semester III,11,2015,4290,Div-1,1,Electrical Engineering,NULL,7,Electrical Engineering ,30,UG,0
COEP,111408031,68,Semester III,11,2015,4290,Div-1,5,Information Technology ,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111411063,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111410145,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,211110031,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111407028,66,Semester III,11,2015,4290,Div-1,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,111407012,66,Semester III,11,2015,4290,Div-1,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,111407035,66,Semester III,11,2015,4290,Div-1,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,111405050,69,Semester III,11,2015,4290,Div-1,1,Electrical Engineering,NULL,7,Electrical Engineering ,30,UG,0
COEP,211110011,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111405062,69,Semester III,11,2015,4290,Div-1,1,Electrical Engineering,NULL,7,Electrical Engineering ,30,UG,0
COEP,211110001,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111411065,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111410096,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,211110012,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,211110032,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,211110025,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,211110005,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,211110055,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111401002,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111411058,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111411040,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111403044,67,Semester III,11,2015,4290,Div-1,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111401015,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,211110013,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,211110029,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111405037,69,Semester III,11,2015,4290,Div-1,1,Electrical Engineering,NULL,7,Electrical Engineering ,30,UG,0
COEP,111401019,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111411008,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111403055,67,Semester III,11,2015,4290,Div-1,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111410058,71,Semester III,11,2015,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,211110043,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,211110060,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,211110006,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111411059,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111410074,71,Semester III,11,2015,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,211110049,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,211110039,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111410072,71,Semester III,11,2015,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111411062,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,211110057,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111401055,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,211110015,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111401028,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111408070,68,Semester III,11,2015,4290,Div-1,5,Information Technology ,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111407067,66,Semester III,11,2015,4290,Div-1,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,211110007,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111403038,67,Semester III,11,2015,4290,Div-1,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,211110030,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,211110059,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,211110021,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,211110058,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111403039,67,Semester III,11,2015,4290,Div-1,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,211110014,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,211110009,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,211110035,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111401029,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111410030,71,Semester III,11,2015,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111401011,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111407005,66,Semester III,11,2015,4290,Div-1,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,111401008,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111407039,66,Semester III,11,2015,4290,Div-1,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,111403032,67,Semester III,11,2015,4290,Div-1,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111407014,66,Semester III,11,2015,4290,Div-1,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,111410121,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,211110044,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,211110018,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111411034,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111409009,72,Semester III,11,2015,4290,Div-1,6,Instrumentation and Control Engineering ,NULL,5,Instrumentation and Control Engineering ,30,UG,0
COEP,211110054,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111413043,73,Semester III,11,2015,4290,Div-1,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111410146,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111403053,67,Semester III,11,2015,4290,Div-1,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111411022,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111413039,73,Semester III,11,2015,4290,Div-1,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,211110022,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111405064,69,Semester III,11,2015,4290,Div-1,1,Electrical Engineering,NULL,7,Electrical Engineering ,30,UG,0
COEP,111410009,71,Semester III,11,2015,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,211110033,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111410097,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,211110062,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111410154,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410131,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111407065,66,Semester III,11,2015,4290,Div-1,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,211110038,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,211110042,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,211110008,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111407058,66,Semester III,11,2015,4290,Div-1,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,111410008,71,Semester III,11,2015,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410098,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111403061,67,Semester III,11,2015,4290,Div-1,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111410004,71,Semester III,11,2015,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410021,71,Semester III,11,2015,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410001,71,Semester III,11,2015,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,211110017,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111401071,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111410033,71,Semester III,11,2015,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410023,71,Semester III,11,2015,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111405077,69,Semester III,11,2015,4290,Div-1,1,Electrical Engineering,NULL,7,Electrical Engineering ,30,UG,0
COEP,111403020,67,Semester III,11,2015,4290,Div-1,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111410155,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111411026,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111410013,71,Semester III,11,2015,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111401078,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111411043,74,Semester III,11,2015,4290,Div-1,8,Metallurgical Engineering,NULL,3,Metallurgy and Material Science ,30,UG,0
COEP,111401072,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111413040,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,211110002,75,Semester III,11,2015,4290,Div-1,11,Planning,NULL,21,Planning ,30,UG,0
COEP,111410006,71,Semester III,11,2015,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410047,71,Semester III,11,2015,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410031,71,Semester III,11,2015,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410144,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410065,71,Semester III,11,2015,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111413042,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410092,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111401050,69,Semester III,11,2015,4290,Div-1,1,Electrical Engineering,NULL,7,Electrical Engineering ,30,UG,0
COEP,111411001,69,Semester III,11,2015,4290,Div-1,1,Electrical Engineering,NULL,7,Electrical Engineering ,30,UG,0
COEP,111405036,65,Semester III,11,2015,4290,Div-1,2,Civil Engineering,NULL,9,Civil Engineering ,30,UG,0
COEP,111405078,69,Semester III,11,2015,4290,Div-1,1,Electrical Engineering,NULL,7,Electrical Engineering ,30,UG,0
COEP,111408046,67,Semester III,11,2015,4290,Div-1,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111413057,73,Semester III,11,2015,4290,Div-1,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111401013,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111410022,71,Semester III,11,2015,4290,Div-1,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111408040,67,Semester III,11,2015,4290,Div-1,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111413009,71,Semester III,11,2015,4291,Div-2,7,Mechanical Engineering,NULL,4,Mechanical Engineering ,30,UG,0
COEP,111413066,73,Semester III,11,2015,4290,Div-1,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111403019,67,Semester III,11,2015,4290,Div-1,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111413034,73,Semester III,11,2015,4290,Div-1,9,Production Engineering (Sandwich),NULL,2,Production Engineering and Industrial Management,30,UG,0
COEP,111409011,72,Semester III,11,2015,4290,Div-1,6,Instrumentation and Control Engineering ,NULL,5,Instrumentation and Control Engineering ,30,UG,0
COEP,111403034,67,Semester III,11,2015,4290,Div-1,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111403026,67,Semester III,11,2015,4290,Div-1,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
COEP,111407042,66,Semester III,11,2015,4290,Div-1,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,111409030,66,Semester III,11,2015,4290,Div-1,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,111410102,66,Semester III,11,2015,4290,Div-1,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,111407053,66,Semester III,11,2015,4290,Div-1,4,Electronics and Telecommunication Engineering ,NULL,6,Electronics and TeleCommunication Engineering ,30,UG,0
COEP,111405057,69,Semester III,11,2015,4290,Div-1,1,Electrical Engineering,NULL,7,Electrical Engineering ,30,UG,0
COEP,111403048,67,Semester III,11,2015,4290,Div-1,3,Computer Engineering,NULL,8,Computer Engineering and Information Technology,30,UG,0
