SchoolID, TeacherID, SubjectID, SubjectCode, SubjectName, YearID, DivisionID, Division, SemesterID, Semester, BranchID, Branch,DepartmentID, Department, CourseLevel, AcademicYear
COEP,4108006010,1128,MDE-15009,Optimization Techniques in Design,11,4290,Div-1,117,Semester II,31,Mechanical Engineering,4,,PG,2015
COEP,410306023,1133,MDE-15010,Seminar,11,4290,Div-1,117,Semester II,31,Mechanical Engineering,4,,PG,2015
COEP,411106046,1136,MDE(DE)-15006,Mechanics of composite materials,11,4290,Div-1,117,Semester II,31,Mechanical Engineering,4,,PG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,117,Semester II,31,Mechanical Engineering,4,,PG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,118,Semester II,32,Mechanical Engineering,4,,PG,2015
COEP,410906024,1140,MHP-15009, Modelling of I. C. Engine,11,4290,Div-1,118,Semester II,32,Mechanical Engineering,4,,PG,2015
COEP,4194006001,1139,MHP-15008,Computational Fluid Dynamics,11,4290,Div-1,118,Semester II,32,Mechanical Engineering,4,,PG,2015
COEP,410306019,1138,MHP-15007,Design of Heat Exchanger,11,4290,Div-1,118,Semester II,32,Mechanical Engineering,4,,PG,2015
COEP,410306014,1146,MHP-15010,Mini Project,11,4290,Div-1,118,Semester II,32,Mechanical Engineering,4,,PG,2015
COEP,410306014,1148,MHP-15011,Thermal Engineering Lab Practice,11,4290,Div-1,118,Semester II,32,Mechanical Engineering,4,,PG,2015
COEP,4103006007,1143,MHP(DE)-15002,Air conditioning system design,11,4290,Div-1,118,Semester II,32,Mechanical Engineering,4,,PG,2015
COEP,411306055,1141,MHP(DE)-15001,Nuclear Engineering,11,4290,Div-1,118,Semester II,32,Mechanical Engineering,4,,PG,2015
COEP,419506021,971,ME-12005,Fluid Mechanics,11,4290,Div-1,130,Semester IV,7,Mechanical Engineering,4,,UG,2015
COEP,419506021,975,ME-12009,Fluid Mechanics Laboratory,11,4290,Div-1,130,Semester IV,7,Mechanical Engineering,4,,UG,2015
COEP,4103006002,972,ME-12006,Manufacturing Engineering -II,11,4290,Div-1,130,Semester IV,7,Mechanical Engineering,4,,UG,2015
COEP,411307048,973,ME-12007,Material Science and Technology,11,4290,Div-1,130,Semester IV,7,Mechanical Engineering,4,,UG,2015
COEP,411307048,977,ME-12011,Material Science and Technology Laboratory,11,4290,Div-1,130,Semester IV,7,Mechanical Engineering,4,,UG,2015
COEP,410406026,970,ME-12004,Theory of Machines-I,11,4290,Div-1,130,Semester IV,7,Mechanical Engineering,4,,UG,2015
COEP,410406026,974,ME-12008,Theory of Machines-I Laboratory,11,4290,Div-1,130,Semester IV,7,Mechanical Engineering,4,,UG,2015
COEP,411117032,927,AS-15003,Applied Biology,11,4290,Div-1,130,Semester IV,7,Mechanical Engineering,4,,UG,2015
COEP,410917026,464,ML-12001,Environmental Studies,11,4290,Div-1,130,Semester IV,7,Mechanical Engineering,4,,UG,2015
COEP,411317066,437,HS-15001,Professional Communication ,11,4290,Div-1,130,Semester IV,7,Mechanical Engineering,4,,UG,2015
COEP,419506021,971,ME-12005,Fluid Mechanics,11,4291,Div-2,130,Semester IV,7,Mechanical Engineering,4,,UG,2015
COEP,419506021,975,ME-12009,Fluid Mechanics Laboratory,11,4291,Div-2,130,Semester IV,7,Mechanical Engineering,4,,UG,2015
COEP,4103006002,972,ME-12006,Manufacturing Engineering -II,11,4291,Div-2,130,Semester IV,7,Mechanical Engineering,4,,UG,2015
COEP,411008012,976,ME-12010,Manufacturing Engineering -II Laboratory,11,4291,Div-2,130,Semester IV,7,Mechanical Engineering,4,,UG,2015
COEP,410907012,973,ME-12007,Material Science and Technology,11,4291,Div-2,130,Semester IV,7,Mechanical Engineering,4,,UG,2015
COEP,410907012,977,ME-12011,Material Science and Technology Laboratory,11,4291,Div-2,130,Semester IV,7,Mechanical Engineering,4,,UG,2015
COEP,410406026,970,ME-12004,Theory of Machines-I,11,4291,Div-2,130,Semester IV,7,Mechanical Engineering,4,,UG,2015
COEP,410406026,974,ME-12008,Theory of Machines-I Laboratory,11,4291,Div-2,130,Semester IV,7,Mechanical Engineering,4,,UG,2015
COEP,411117032,927,AS-15003,Applied Biology,11,4291,Div-2,130,Semester IV,7,Mechanical Engineering,4,,UG,2015
COEP,421517090,437,HS-15001,Professional Communication ,11,4291,Div-2,130,Semester IV,7,Mechanical Engineering,4,,UG,2015
COEP,410917026,464,ML-12001,Environmental Studies,11,4291,Div-2,130,Semester IV,7,Mechanical Engineering,4,,UG,2015
COEP,421517090,437,HS-15001,Professional Communication ,11,4290,Div-1,124,Semester IV,2,Civil Engineering,9,,UG,2015
COEP,421517090,437,HS-15001,Professional Communication ,11,4290,Div-1,130,Semester IV,7,Mechanical Engineering,4,,UG,2015
COEP,421517090,437,HS-15001,Professional Communication ,11,4290,Div-1,131,Semester IV,8,Metallurgical Engineering,3,,UG,2015
COEP,419902007,648,COC-15009,PG Laboratory - II,11,4290,Div-1,107,Semester II,21,Computer Engineering,8,,PG,2015
COEP,410902016,1242,COC(DE)-15010,Optimization,11,4290,Div-1,107,Semester II,21,Computer Engineering,8,,PG,2015
COEP,411002041,1110,COC(DE)-15005,"Cloud, Virtualization and Big Data",11,4290,Div-1,107,Semester II,21,Computer Engineering,8,,PG,2015
COEP,410502010,1062,CT-11007,Microprocessor Techniques Laboratory,11,4290,Div-1,125,Semester IV,3,Computer Engineering,8,,UG,2015
COEP,4176002002,1059,CT-11004,Microprocessor Techniques,11,4290,Div-1,127,Semester IV,5,Information Technology ,8,,UG,2015
COEP,410502010,1062,CT-11007,Microprocessor Techniques Laboratory,11,4290,Div-1,127,Semester IV,5,Information Technology ,8,,UG,2015
COEP,420902021,1061,CT-11006,Data Communication,11,4290,Div-1,125,Semester IV,3,Computer Engineering,8,,UG,2015
COEP,411117032,464,ML-12001,Environmental Studies,11,4290,Div-1,124,Semester IV,2,Civil Engineering,9,,UG,2015
COEP,421601104,1071,CE-15010,Surveying I,11,4290,Div-1,124,Semester IV,2,Civil Engineering,9,,UG,2015
COEP,421601104,1077,CE-15015,Surveying­I Laboratory,11,4290,Div-1,124,Semester IV,2,Civil Engineering,9,,UG,2015
COEP,4193001013,1108,CE-15018,Fluid Mechanics­II Laboratory,11,4290,Div-1,124,Semester IV,2,Civil Engineering,9,,UG,2015
COEP,411103024,896,EPS(DE)-15002,Smart Grid,11,4290,Div-1,108,Semester II,22,Electrical Engineering,7,,PG,2015
COEP,411317066,437,HS-15001,Professional Communication ,11,4299,Div-10,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2015
COEP,411607063,1013,MT-15002,Metallurgical Thermodynamics,11,4290,Div-1,131,Semester IV,8,Metallurgical Engineering,3,,UG,2015
COEP,411308063,1067,PE-15009,Machining Science and Technology,11,4290,Div-1,132,Semester IV,9,Production Engineering (Sandwich),2,,UG,2015
COEP,410906022,1066,ME-15006,Design of Machine Elements,11,4290,Div-1,132,Semester IV,9,Production Engineering (Sandwich),2,,UG,2015
COEP,4104006009,1063,ME-15004,Engineering Thermodynamics and Heat Transfer,11,4290,Div-1,132,Semester IV,9,Production Engineering (Sandwich),2,,UG,2015
COEP,410906027,1069,ME-15007,Engineering Thermodynamics and Heat Transfer Laboratory,11,4290,Div-1,132,Semester IV,9,Production Engineering (Sandwich),2,,UG,2015
COEP,410917026,464,ML-12001,Environmental Studies,11,4290,Div-1,132,Semester IV,9,Production Engineering (Sandwich),2,,UG,2015
COEP,410306014,1065,ME-15005,Fluid Power,11,4290,Div-1,132,Semester IV,9,Production Engineering (Sandwich),2,,UG,2015
COEP,4108006010,1070,ME-15008,Fluid Power Laboratory,11,4290,Div-1,132,Semester IV,9,Production Engineering (Sandwich),2,,UG,2015
COEP,411303042,1057,EE-15004,Industrial Electronics and Electrical Drive Systems,11,4290,Div-1,132,Semester IV,9,Production Engineering (Sandwich),2,,UG,2015
COEP,411303042,1068,EE-15005,Industrial Electronics and Electrical Drive Systems Laboratory,11,4290,Div-1,132,Semester IV,9,Production Engineering (Sandwich),2,,UG,2015
COEP,411517093,927,AS-15003,Applied Biology,11,4290,Div-1,132,Semester IV,9,Production Engineering (Sandwich),2,,UG,2015
COEP,410901022,1124,CSE-15010,Advanced Design of Structures,11,4290,Div-1,106,Semester II,20,Civil Engineering,9,,PG,2015
COEP,4186001011,1125,CSE-15011,Earthquake Analysis and Design of Structures,11,4290,Div-1,106,Semester II,20,Civil Engineering,9,,PG,2015
COEP,4196001010,1121,CSE-15009,Finite Element Method,11,4290,Div-1,106,Semester II,20,Civil Engineering,9,,PG,2015
COEP,4196001006,1132,CSE-15012,Structural Engineering Lab Practice-II,11,4290,Div-1,106,Semester II,20,Civil Engineering,9,,PG,2015
COEP,4196001010,1132,CSE-15012,Structural Engineering Lab Practice-II,11,4290,Div-1,106,Semester II,20,Civil Engineering,9,,PG,2015
COEP,419601027,1132,CSE-15012,Structural Engineering Lab Practice-II,11,4290,Div-1,106,Semester II,20,Civil Engineering,9,,PG,2015
COEP,4196001010,1176,CSE-15014,Mini Project,11,4290,Div-1,106,Semester II,20,Civil Engineering,9,,PG,2015
COEP,4196001006,1219,CSE(DE)-15003,Computer Aided Analysis of Structures ,11,4290,Div-1,106,Semester II,20,Civil Engineering,9,,PG,2015
COEP,4103001007,1218,CSE(DE)-15002,Structural Health Monitoring ,11,4290,Div-1,106,Semester II,20,Civil Engineering,9,,PG,2015
COEP,411501101,421,BP-13006,Applied Geology and Hydrology ,11,4290,Div-1,20,Semester II,11,Planning,21,,UG,2015
COEP,10910001,921,BP-15011,Planning and Design Studio - II,11,4290,Div-1,20,Semester II,11,Planning,21,,UG,2015
COEP,411501100,916,BP-15006,Settlement Geography and Urbanization,11,4290,Div-1,20,Semester II,11,Planning,21,,UG,2015
COEP,10910001,415,BP-11002,Surveying and Photogrammetry ,11,4290,Div-1,20,Semester II,11,Planning,21,,UG,2015
COEP,10910001,416,BP-13001,Surveying and Photogrammetry Lab,11,4290,Div-1,20,Semester II,11,Planning,21,,UG,2015
COEP,411201081,420,BP-13005,Techniques of Planning -I ,11,4290,Div-1,20,Semester II,11,Planning,21,,UG,2015
COEP,411628030,419,BP-13004,"Evolution of Aesthetic, Culture and Technology",11,4290,Div-1,20,Semester II,11,Planning,21,,UG,2015
COEP,4105008002,1213,PE(ILE)-15006,Production Processes and Metrology,11,4290,Div-1,125,Semester IV,3,Computer Engineering,8,,UG,2015
COEP,4105008002,1213,PE(ILE)-15006,Production Processes and Metrology,11,4290,Div-1,127,Semester IV,5,Information Technology ,8,,UG,2015
COEP,4105008002,1213,PE(ILE)-15006,Production Processes and Metrology,11,4290,Div-1,128,Semester IV,6,Instrumentation and Control Engineering ,5,,UG,2015
COEP,4105008002,1213,PE(ILE)-15006,Production Processes and Metrology,11,4290,Div-1,126,Semester IV,4,Electronics and Telecommunication Engineering ,6,,UG,2015
COEP,4105008002,1213,PE(ILE)-15006,Production Processes and Metrology,11,4290,Div-1,123,Semester IV,1,Electrical Engineering,7,,UG,2015
COEP,4105008002,976,ME-12010,Manufacturing Engineering -II Laboratory,11,4290,Div-1,130,Semester IV,7,Mechanical Engineering,4,,UG,2015
COEP,411002042,1060,CT-11005,Principles of Programming Languages,11,4290,Div-1,127,Semester IV,5,Information Technology ,8,,UG,2015
COEP,411002042,1064,CT-11008,Principles of Programming Languages Laboratory,11,4290,Div-1,127,Semester IV,5,Information Technology ,8,,UG,2015
COEP,410804017,441,EF-15005,Basic Electronics Engineering,11,4293,Div-4,16,Semester II,8,Metallurgical Engineering,3,,UG,2015
COEP,4193004009,441,EF-15005,Basic Electronics Engineering,11,4294,Div-5,14,Semester II,7,Mechanical Engineering,4,,UG,2015
COEP,410804017,441,EF-15005,Basic Electronics Engineering,11,4293,Div-4,14,Semester II,7,Mechanical Engineering,4,,UG,2015
COEP,410804017,441,EF-15005,Basic Electronics Engineering,11,4293,Div-4,4,Semester II,2,Civil Engineering,9,,UG,2015
COEP,4193004009,441,EF-15005,Basic Electronics Engineering,11,4294,Div-5,4,Semester II,2,Civil Engineering,9,,UG,2015
COEP,419906016,435,EF-15003,Computer Aided Engineering Drawing ,11,4298,Div-9,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2015
COEP,421517090,437,HS-15001,Professional Communication ,11,4291,Div-2,130,Semester IV,7,Mechanical Engineering,4,,UG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,123,Semester IV,1,Electrical Engineering,7,,UG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,125,Semester IV,3,Computer Engineering,8,,UG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,127,Semester IV,5,Information Technology ,8,,UG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,126,Semester IV,4,Electronics and Telecommunication Engineering ,6,,UG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,128,Semester IV,6,Instrumentation and Control Engineering ,5,,UG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,103,Semester II,10,Civil Engineering,9,,PG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,104,Semester II,17,Civil Engineering,9,,PG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,105,Semester II,19,Civil Engineering,9,,PG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,107,Semester II,21,Computer Engineering,8,,PG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,108,Semester II,22,Electrical Engineering,7,,PG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,109,Semester II,23,Electrical Engineering,7,,PG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,110,Semester II,24,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,113,Semester II,27,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,114,Semester II,28,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,115,Semester II,29,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,97,Semester II,30,Instrumentation and Control Engineering,5,,PG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,96,Semester II,18,Instrumentation and Control Engineering,5,,PG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,119,Semester II,33,Metallurgy and Material Science,3,,PG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,120,Semester II,34,Metallurgy and Material Science,3,,PG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,102,Semester II,35,Production Engineering,2,,PG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,38,Semester II,36,Production Engineering,2,,PG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,46,Semester II,38,Mechatronics,2,,PG,2015
COEP,411417088,888,LL-15002,Liberal Learning Course,11,4290,Div-1,34,Semester II,39,Town and Country Planning,21,,PG,2015
COEP,421601103,442,EF-15006,Engineering Mechanics,11,4299,Div-10,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2015
COEP,421601103,442,EF-15006,Engineering Mechanics,11,4299,Div-10,10,Semester II,5,Information Technology ,8,,UG,2015
COEP,421601103,412,CE-11002,Engineering Mechanics Lab,11,4299,Div-10,6,Semester II,3,Computer Engineering,8,,UG,2015
COEP,421601103,442,EF-15006,Engineering Mechanics,11,4299,Div-10,6,Semester II,3,Computer Engineering,8,,UG,2015
COEP,421601103,412,CE-11002,Engineering Mechanics Lab,11,4299,Div-10,10,Semester II,5,Information Technology ,8,,UG,2015
COEP,421601103,412,CE-11002,Engineering Mechanics Lab,11,4299,Div-10,28,Semester II,1,Electrical Engineering,7,,UG,2015
COEP,421601103,442,EF-15006,Engineering Mechanics,11,4299,Div-10,28,Semester II,1,Electrical Engineering,7,,UG,2015
COEP,421601103,412,CE-11002,Engineering Mechanics Lab,11,4299,Div-10,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2015
COEP,421601103,442,EF-15006,Engineering Mechanics,11,4299,Div-10,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2015
COEP,421601103,412,CE-11002,Engineering Mechanics Lab,11,4299,Div-10,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2015
COEP,411417089,887,ML-15004,Intellectual Property Rights,11,4290,Div-1,118,Semester II,32,Mechanical Engineering,4,,PG,2015
COEP,411428027,1234,BP-14004,"Ecology,Environment And Resource Development And Mamagement",11,4290,Div-1,133,Semester IV,11,Planning,21,,UG,2015
COEP,431302060,1211,CT(ILE)-15002,Computer Oriented Numerical Methods,11,4290,Div-1,128,Semester IV,6,Instrumentation and Control Engineering ,5,,UG,2015
COEP,431302060,1211,CT(ILE)-15002,Computer Oriented Numerical Methods,11,4290,Div-1,126,Semester IV,4,Electronics and Telecommunication Engineering ,6,,UG,2015
COEP,431302060,1211,CT(ILE)-15002,Computer Oriented Numerical Methods,11,4290,Div-1,123,Semester IV,1,Electrical Engineering,7,,UG,2015
COEP,4196001015,1220,CGE(DE)-15001,Geotechnical Earthquake Engineering,11,4290,Div-1,105,Semester II,19,Civil Engineering,9,,PG,2015
COEP,411325047,426,MA-15002,Calculus,11,4297,Div-8,28,Semester II,1,Electrical Engineering,7,,UG,2015
COEP,411201080,1227,TCP-15009,Geoinformatics,11,4290,Div-1,34,Semester II,39,Town and Country Planning,21,,PG,2015
COEP,411001030,1224,TCP-15006,Infrastructure Planning,11,4290,Div-1,34,Semester II,39,Town and Country Planning,21,,PG,2015
COEP,4191001017,1230,TCP-15010,Planning Studio-II,11,4290,Div-1,34,Semester II,39,Town and Country Planning,21,,PG,2015
COEP,4191001017,1226,TCP-15008,Planning Techniques,11,4290,Div-1,34,Semester II,39,Town and Country Planning,21,,PG,2015
COEP,410919004,432,PH-15005,Semiconductor Physics and Electromagnetism  ,11,4299,Div-10,6,Semester II,3,Computer Engineering,8,,UG,2015
COEP,410919004,432,PH-15005,Semiconductor Physics and Electromagnetism  ,11,4299,Div-10,10,Semester II,5,Information Technology ,8,,UG,2015
COEP,410919004,433,PH-15006,Semiconductor Physics Laboratory ,11,4299,Div-10,10,Semester II,5,Information Technology ,8,,UG,2015
COEP,410919004,432,PH-15005,Semiconductor Physics and Electromagnetism  ,11,4299,Div-10,28,Semester II,1,Electrical Engineering,7,,UG,2015
COEP,410919004,433,PH-15006,Semiconductor Physics Laboratory ,11,4299,Div-10,28,Semester II,1,Electrical Engineering,7,,UG,2015
COEP,410919004,432,PH-15005,Semiconductor Physics and Electromagnetism  ,11,4299,Div-10,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2015
COEP,410919004,433,PH-15006,Semiconductor Physics Laboratory ,11,4299,Div-10,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2015
COEP,411308064,1179,MCH-15006,Industrial Instrumentation and Control,11,4290,Div-1,46,Semester II,38,Mechatronics,2,,PG,2015
COEP,421601103,1210,CE(ILE)-15005,Basic Civil Engineering,11,4290,Div-1,125,Semester IV,3,Computer Engineering,8,,UG,2015
COEP,421601103,1210,CE(ILE)-15005,Basic Civil Engineering,11,4290,Div-1,127,Semester IV,5,Information Technology ,8,,UG,2015
COEP,421601103,1210,CE(ILE)-15005,Basic Civil Engineering,11,4290,Div-1,123,Semester IV,1,Electrical Engineering,7,,UG,2015
COEP,421601103,1210,CE(ILE)-15005,Basic Civil Engineering,11,4290,Div-1,126,Semester IV,4,Electronics and Telecommunication Engineering ,6,,UG,2015
COEP,421601103,1210,CE(ILE)-15005,Basic Civil Engineering,11,4290,Div-1,128,Semester IV,6,Instrumentation and Control Engineering ,5,,UG,2015
COEP,4189004011,659,ML-15001,Research Methodology,11,4290,Div-1,94,Semester I,35,Production Engineering,2,,PG,2015
COEP,4189004011,659,ML-15001,Research Methodology,11,4290,Div-1,37,Semester I,36,Production Engineering,2,,PG,2015
COEP,4189004011,659,ML-15001,Research Methodology,11,4290,Div-1,45,Semester I,38,Mechatronics,2,,PG,2015
COEP,4189004011,659,ML-15001,Research Methodology,11,4290,Div-1,91,Semester I,33,Metallurgy and Material Science,3,,PG,2015
COEP,4189004011,659,ML-15001,Research Methodology,11,4290,Div-1,93,Semester I,34,Metallurgy and Material Science,3,,PG,2015
COEP,4189004011,659,ML-15001,Research Methodology,11,4290,Div-1,89,Semester I,31,Mechanical Engineering,4,,PG,2015
COEP,4189004011,659,ML-15001,Research Methodology,11,4290,Div-1,92,Semester I,32,Mechanical Engineering,4,,PG,2015
COEP,4189004011,659,ML-15001,Research Methodology,11,4290,Div-1,95,Semester I,37,Automotive Technology,4,,PG,2015
COEP,4189004011,833,ML-15003,Research Methodology,11,4290,Div-1,51,Semester I,18,Instrumentation and Control Engineering,5,,PG,2015
COEP,4189004011,833,ML-15003,Research Methodology,11,4290,Div-1,52,Semester I,30,Instrumentation and Control Engineering,5,,PG,2015
COEP,4189004011,659,ML-15001,Research Methodology,11,4290,Div-1,83,Semester I,24,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,4189004011,659,ML-15001,Research Methodology,11,4290,Div-1,86,Semester I,27,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,4189004011,659,ML-15001,Research Methodology,11,4290,Div-1,87,Semester I,28,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,4189004011,659,ML-15001,Research Methodology,11,4290,Div-1,88,Semester I,29,Electronics and TeleCommunication Engineering,6,,PG,2015
COEP,4189004011,659,ML-15001,Research Methodology,11,4290,Div-1,81,Semester I,22,Electrical Engineering,7,,PG,2015
COEP,4189004011,659,ML-15001,Research Methodology,11,4290,Div-1,80,Semester I,21,Computer Engineering,8,,PG,2015
COEP,4189004011,659,ML-15001,Research Methodology,11,4290,Div-1,76,Semester I,10,Civil Engineering,9,,PG,2015
COEP,4189004011,659,ML-15001,Research Methodology,11,4290,Div-1,77,Semester I,17,Civil Engineering,9,,PG,2015
COEP,410825001,418,BP-13003,Mathematics and Statistics II for planners  ,11,4290,Div-1,20,Semester II,11,Planning,21,,UG,2015
COEP,4189004011,659,ML-15001,Research Methodology,11,4290,Div-1,33,Semester I,39,Town and Country Planning,21,,PG,2015
COEP,411002042,1064,CT-11008,Principles of Programming Languages Laboratory,11,4290,Div-1,125,Semester IV,3,Computer Engineering,8,,UG,2015
COEP,411307049,1212,MM(ILE)-15004,Device Materials,11,4290,Div-1,128,Semester IV,6,Instrumentation and Control Engineering ,5,,UG,2015
COEP,410706018,1004,MAT-15006,Vehicle Dynamics,11,4290,Div-1,122,Semester II,37,Automotive Technology,4,,PG,2015
COEP,4189004011,659,ML-15001,Research Methodology,11,4290,Div-1,78,Semester I,19,Civil Engineering,9,,PG,2015
COEP,4189004011,659,ML-15001,Research Methodology,11,4290,Div-1,82,Semester I,23,Electrical Engineering,7,,PG,2015
COEP,4189001001,1173,CM-15014,construction Management Lab-II,11,4290,Div-1,103,Semester II,10,Civil Engineering,9,,PG,2015
COEP,411302056,284,CT-11001,Fundamentals of Computer Programminng,11,4290,Div-1,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2015
COEP,411302056,285,CT-11002,Computer Programming LAB,11,4290,Div-1,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2015
COEP,4186001011,282,CE-11001,Engineering Mechanics,11,4290,Div-1,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2015
COEP,411304045,290,ET-11001,Basic Electronics,11,4290,Div-1,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2015
COEP,411304045,290,ET-11001,Basic Electronics,11,4290,Div-1,16,Semester II,8,Metallurgical Engineering,3,,UG,2015
COEP,411302056,284,CT-11001,Fundamentals of Computer Programminng,11,4290,Div-1,16,Semester II,8,Metallurgical Engineering,3,,UG,2015
COEP,411302056,285,CT-11002,Computer Programming LAB,11,4290,Div-1,16,Semester II,8,Metallurgical Engineering,3,,UG,2015
COEP,411117030,286,ML-11001,Professional Ethics,11,4290,Div-1,16,Semester II,8,Metallurgical Engineering,3,,UG,2015
COEP,4186001011,282,CE-11001,Engineering Mechanics,11,4290,Div-1,16,Semester II,8,Metallurgical Engineering,3,,UG,2015
COEP,411302056,284,CT-11001,Fundamentals of Computer Programminng,11,4290,Div-1,14,Semester II,7,Mechanical Engineering,4,,UG,2015
COEP,411302056,285,CT-11002,Computer Programming LAB,11,4290,Div-1,14,Semester II,7,Mechanical Engineering,4,,UG,2015
COEP,521214005,297,GY-11001,Physical Education,11,4290,Div-1,14,Semester II,7,Mechanical Engineering,4,,UG,2015
COEP,411304045,290,ET-11001,Basic Electronics,11,4290,Div-1,14,Semester II,7,Mechanical Engineering,4,,UG,2015
COEP,4186001011,442,EF-15006,Engineering Mechanics,11,4295,Div-6,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2015
COEP,410901022,282,CE-11001,Engineering Mechanics,11,4295,Div-6,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2015
COEP,4186001011,442,EF-15006,Engineering Mechanics,11,4295,Div-6,6,Semester II,3,Computer Engineering,8,,UG,2015
COEP,4186001011,412,CE-11002,Engineering Mechanics Lab,11,4295,Div-6,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2015
COEP,4186001011,442,EF-15006,Engineering Mechanics,11,4295,Div-6,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2015
COEP,4186001011,442,EF-15006,Engineering Mechanics,11,4295,Div-6,28,Semester II,1,Electrical Engineering,7,,UG,2015
COEP,4186001011,412,CE-11002,Engineering Mechanics Lab,11,4295,Div-6,10,Semester II,5,Information Technology ,8,,UG,2015
COEP,4186001011,442,EF-15006,Engineering Mechanics,11,4295,Div-6,10,Semester II,5,Information Technology ,8,,UG,2015
COEP,411308064,299,PE-11001,Techshop,11,4295,Div-6,10,Semester II,5,Information Technology ,8,,UG,2015
COEP,410901022,442,EF-15006,Engineering Mechanics,11,4297,Div-8,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2015
COEP,410903016,434,EF-15001,Basic Electrical Engineering,11,4297,Div-8,28,Semester II,1,Electrical Engineering,7,,UG,2015
COEP,410903016,295,EE-11002,Basic Electrical Engineering -LAB,11,4297,Div-8,28,Semester II,1,Electrical Engineering,7,,UG,2015
COEP,410903016,295,EE-11002,Basic Electrical Engineering -LAB,11,4297,Div-8,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2015
COEP,410903016,434,EF-15001,Basic Electrical Engineering,11,4297,Div-8,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2015
COEP,410903016,295,EE-11002,Basic Electrical Engineering -LAB,11,4297,Div-8,6,Semester II,3,Computer Engineering,8,,UG,2015
COEP,410903016,434,EF-15001,Basic Electrical Engineering,11,4297,Div-8,6,Semester II,3,Computer Engineering,8,,UG,2015
COEP,410903016,295,EE-11002,Basic Electrical Engineering -LAB,11,4297,Div-8,10,Semester II,5,Information Technology ,8,,UG,2015
COEP,410903016,434,EF-15001,Basic Electrical Engineering,11,4297,Div-8,10,Semester II,5,Information Technology ,8,,UG,2015
COEP,4186001011,412,CE-11002,Engineering Mechanics Lab,11,4295,Div-6,28,Semester II,1,Electrical Engineering,7,,UG,2015
COEP,410919005,429,PH-15004,Solid State Physics Laboratory ,11,4290,Div-1,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2015
